timestamp,AX,AY,AZ
3145,-0.92,-0.36,0.10
3163,-0.96,-0.36,0.13
3182,-1.02,-0.33,0.12
3200,-0.98,-0.34,0.09
3219,-0.94,-0.35,0.07
3237,-0.98,-0.34,0.07
3256,-0.99,-0.33,0.07
3274,-0.94,-0.34,0.06
3293,-0.92,-0.34,0.09
3311,-0.91,-0.33,0.13
3330,-0.88,-0.33,0.18
3348,-0.93,-0.32,0.19
3367,-0.95,-0.31,0.15
3385,-0.93,-0.31,0.15
3404,-0.89,-0.31,0.19
3422,-0.84,-0.33,0.21
3441,-0.88,-0.33,0.20
3459,-0.93,-0.32,0.21
3478,-0.93,-0.33,0.18
3496,-0.90,-0.33,0.13
3515,-0.88,-0.33,0.12
3533,-0.89,-0.34,0.16
3552,-0.94,-0.34,0.15
3570,-0.96,-0.33,0.13
3589,-0.86,-0.34,0.12
3607,-0.81,-0.35,0.14
3626,-0.85,-0.34,0.17
3644,-0.86,-0.33,0.19
3663,-0.81,-0.34,0.20
3681,-0.83,-0.34,0.20
3700,-0.91,-0.33,0.13
3718,-0.96,-0.31,0.07
3737,-0.90,-0.32,0.08
3755,-0.85,-0.33,0.13
3774,-0.84,-0.32,0.13
3792,-0.82,-0.32,0.11
3811,-0.79,-0.32,0.09
3829,-0.85,-0.31,0.12
3848,-0.91,-0.30,0.14
3866,-0.90,-0.30,0.12
3885,-0.85,-0.29,0.10
3903,-0.89,-0.28,0.10
3922,-1.04,-0.25,0.16
3940,-1.22,-0.21,0.21
3959,-1.46,-0.18,0.27
3977,-1.88,-0.12,0.28
3996,-2.40,-0.01,0.34
4014,-2.85,0.12,0.48
4033,-3.10,0.21,0.70
4051,-3.12,0.26,0.96
4070,-3.07,0.31,1.13
4088,-3.03,0.37,1.21
4107,-2.75,0.35,1.28
4125,-2.39,0.36,1.25
4144,-2.07,0.33,1.06
4162,-1.76,0.34,0.78
4181,-1.38,0.36,0.52
4199,-0.94,0.36,0.34
4218,-0.59,0.34,0.25
4236,-0.30,0.36,0.12
4255,0.06,0.39,0.08
4273,0.47,0.38,-0.01
4292,0.90,0.32,-0.04
4310,1.28,0.26,-0.10
4329,1.47,0.21,-0.15
4347,1.63,0.16,-0.15
4366,1.84,0.11,-0.28
4384,2.25,0.02,-0.46
4403,2.80,-0.05,-0.64
4421,3.32,-0.20,-0.79
4440,3.50,-0.29,-0.67
4458,3.19,-0.24,-0.46
4477,2.65,-0.15,-0.30
4495,2.24,-0.08,-0.33
4514,1.95,0.00,-0.42
4532,1.68,0.10,-0.45
4551,1.22,0.17,-0.35
4569,0.68,0.30,-0.26
4588,0.34,0.48,-0.09
4606,-0.30,0.69,0.07
4625,-1.39,1.03,0.26
4643,-2.96,1.34,0.14
4662,-4.00,1.68,0.04
4680,-4.00,1.69,0.15
4699,-4.00,1.71,0.45
4717,-4.00,1.52,1.20
4736,-4.00,1.22,1.94
4754,-4.00,0.96,2.39
4773,-3.77,0.62,2.24
4791,-3.29,0.53,1.48
4810,-2.76,0.41,0.59
4828,-2.37,0.34,0.11
4847,-2.02,0.35,0.03
4865,-1.65,0.31,0.08
4884,-1.13,0.28,0.05
4902,-0.77,0.29,-0.07
4921,-0.41,0.29,-0.14
4939,0.06,0.23,-0.21
4958,0.50,0.16,-0.36
4976,0.74,0.12,-0.57
4995,0.85,0.16,-0.68
5013,1.01,0.18,-0.62
5032,1.27,0.20,-0.46
5050,1.64,0.18,-0.24
5069,2.04,0.19,-0.06
5087,2.49,0.08,0.32
5106,3.07,-0.02,0.36
5124,3.35,-0.14,0.62
5143,3.16,-0.17,0.70
5161,2.85,-0.12,0.63
5180,2.59,-0.04,0.44
5198,2.47,0.07,0.26
5217,2.32,0.26,0.22
5235,2.13,0.49,0.30
5254,1.76,0.88,0.51
5272,0.97,1.32,0.64
5291,-0.04,1.81,0.66
5309,-1.32,1.92,-0.02
5328,-3.18,2.22,-0.62
5346,-4.00,2.30,-1.10
5365,-4.00,2.02,-1.82
5383,-4.00,1.39,-1.49
5402,-3.37,0.88,-0.08
5420,-2.60,0.41,0.55
5439,-2.72,0.40,1.03
5457,-3.00,0.31,0.75
5476,-2.71,0.13,0.01
5494,-2.24,-0.02,-0.44
5513,-1.79,-0.16,-0.36
5531,-1.47,-0.23,-0.02
5550,-1.35,-0.22,0.15
5568,-1.30,-0.17,0.01
5587,-1.20,-0.13,-0.28
5605,-1.08,-0.12,-0.45
5624,-0.97,-0.11,-0.50
5642,-0.86,-0.11,-0.48
5661,-0.74,-0.09,-0.40
5679,-0.70,-0.09,-0.30
5698,-0.72,-0.07,-0.17
5716,-0.72,-0.07,-0.06
5735,-0.68,-0.09,0.04
5753,-0.62,-0.10,0.12
5772,-0.61,-0.14,0.14
5790,-0.71,-0.14,0.13
5809,-0.80,-0.13,0.15
5827,-0.80,-0.15,0.16
5846,-0.84,-0.15,0.14
5864,-0.89,-0.15,0.07
5883,-0.92,-0.16,-0.02
5901,-0.97,-0.17,-0.08
5920,-1.03,-0.17,-0.12
5938,-1.04,-0.18,-0.19
5957,-1.06,-0.17,-0.21
5975,-1.08,-0.17,-0.16
5994,-1.06,-0.17,-0.11
6012,-1.01,-0.17,-0.09
6031,-1.01,-0.17,-0.06
6049,-1.06,-0.16,-0.03
6068,-1.06,-0.13,-0.00
6086,-1.03,-0.14,0.02
6105,-1.02,-0.13,-0.00
6123,-1.02,-0.14,-0.04
6142,-1.04,-0.13,-0.06
6160,-1.02,-0.12,-0.05
6179,-0.96,-0.13,-0.03
6197,-0.94,-0.14,0.01
6216,-0.98,-0.13,0.01
6234,-1.00,-0.13,-0.03
6253,-0.96,-0.14,-0.06
6271,-0.93,-0.15,-0.04
6290,-0.96,-0.15,0.01
6308,-0.99,-0.15,0.02
6327,-0.98,-0.16,-0.01
6345,-0.96,-0.16,-0.05
6364,-0.92,-0.17,-0.07
6382,-0.91,-0.17,-0.09
6401,-0.97,-0.16,-0.09
6419,-1.05,-0.15,-0.06
6438,-1.02,-0.15,-0.06
6456,-0.97,-0.16,-0.07
6475,-0.98,-0.15,-0.04
6493,-1.01,-0.14,0.00
6512,-1.00,-0.14,0.02
6530,-0.97,-0.13,0.01
6549,-0.94,-0.14,-0.01
6567,-0.97,-0.13,-0.03
6586,-1.00,-0.12,-0.04
6604,-0.99,-0.12,-0.02
6623,-0.97,-0.13,-0.01
6641,-0.96,-0.13,-0.00
6660,-0.95,-0.13,0.00
6678,-0.94,-0.14,-0.03
6697,-0.95,-0.13,-0.05
6715,-0.95,-0.14,-0.03
6734,-0.93,-0.14,-0.02
6752,-0.91,-0.14,-0.04
6771,-0.92,-0.14,-0.06
6789,-0.94,-0.14,-0.08
6808,-0.90,-0.15,-0.09
6826,-0.88,-0.16,-0.13
6845,-0.90,-0.15,-0.14
6863,-0.90,-0.16,-0.10
6882,-0.90,-0.16,-0.06
6900,-0.91,-0.15,-0.08
6919,-0.94,-0.14,-0.13
6937,-1.03,-0.12,-0.15
6956,-1.22,-0.09,-0.18
6974,-1.44,-0.03,-0.21
6993,-1.57,0.00,-0.22
7011,-1.73,0.05,-0.21
7030,-2.02,0.14,-0.18
7048,-2.45,0.26,-0.09
7067,-2.88,0.40,0.07
7085,-3.04,0.50,0.22
7104,-2.96,0.56,0.28
7122,-2.86,0.60,0.25
7141,-2.75,0.64,0.30
7159,-2.65,0.67,0.44
7178,-2.41,0.67,0.58
7196,-2.04,0.61,0.60
7215,-1.68,0.54,0.40
7233,-1.32,0.46,0.42
7252,-0.98,0.49,0.16
7270,-0.52,0.39,0.03
7289,-0.11,0.31,-0.04
7307,0.16,0.28,0.03
7326,0.40,0.22,0.15
7344,0.76,0.17,0.22
7363,1.20,0.10,0.31
7381,1.52,0.03,0.41
7400,1.68,-0.03,0.53
7418,1.75,-0.06,0.55
7437,1.88,-0.10,0.72
7455,2.23,-0.17,0.77
7474,2.70,-0.24,0.84
7492,3.07,-0.30,0.99
7511,2.95,-0.28,1.15
7529,2.48,-0.15,1.21
7548,2.13,-0.04,1.04
7566,1.88,0.09,0.69
7585,1.55,0.19,0.45
7603,1.02,0.35,0.32
7622,0.28,0.52,0.11
7640,-0.47,0.65,-0.32
7659,-1.10,0.82,-0.71
7677,-1.79,1.04,-0.86
7696,-3.03,1.17,-1.13
7714,-4.00,1.46,-0.86
7733,-4.00,1.68,-2.02
7751,-4.00,1.67,-2.11
7770,-4.00,1.30,-1.66
7788,-4.00,0.91,-0.42
7807,-4.00,0.75,-0.05
7825,-4.00,0.66,-0.27
7844,-3.36,0.57,-0.80
7862,-2.44,0.42,-1.09
7881,-1.85,0.33,-1.04
7899,-1.62,0.30,-0.79
7918,-1.46,0.32,-0.58
7936,-1.14,0.32,-0.45
7955,-0.76,0.28,-0.36
7973,-0.40,0.25,-0.38
7992,-0.04,0.23,-0.39
8010,0.31,0.19,-0.37
8029,0.61,0.14,-0.28
8047,0.88,0.13,-0.05
8066,1.06,0.09,0.21
8084,1.20,0.05,0.33
8103,1.29,0.06,0.44
8121,1.34,0.05,0.67
8140,1.57,0.00,0.82
8158,2.04,-0.12,1.11
8177,2.55,-0.23,1.18
8195,2.83,-0.31,1.41
8214,2.56,-0.34,1.53
8232,1.92,-0.23,1.39
8251,1.47,-0.16,1.01
8269,1.38,-0.15,0.62
8288,1.41,-0.12,0.44
8306,1.31,-0.06,0.28
8325,0.99,0.07,0.14
8343,0.65,0.23,0.07
8362,0.32,0.49,0.21
8380,-0.19,0.77,0.17
8399,-0.93,1.10,-0.14
8417,-1.85,1.23,-1.29
8436,-2.89,1.45,-1.90
8454,-3.97,1.40,-2.00
8473,-4.00,1.23,-1.45
8491,-3.59,0.93,-0.57
8510,-3.07,0.72,-0.01
8528,-2.95,0.59,0.41
8547,-3.10,0.47,0.34
8565,-2.87,0.36,-0.03
8584,-2.39,0.20,-0.28
8602,-2.06,0.10,-0.22
8621,-1.91,0.06,-0.06
8639,-1.73,0.04,-0.08
8658,-1.46,-0.01,-0.27
8676,-1.20,-0.05,-0.48
8695,-1.01,-0.08,-0.56
8713,-0.92,-0.08,-0.54
8732,-0.83,-0.09,-0.48
8750,-0.74,-0.08,-0.39
8769,-0.67,-0.09,-0.27
8787,-0.63,-0.09,-0.17
8806,-0.64,-0.10,-0.07
8824,-0.68,-0.09,0.03
8843,-0.67,-0.10,0.08
8861,-0.66,-0.11,0.11
8880,-0.71,-0.10,0.12
8898,-0.79,-0.09,0.09
8917,-0.83,-0.10,0.08
8935,-0.82,-0.11,0.06
8954,-0.85,-0.11,0.06
8972,-0.93,-0.11,0.03
8991,-0.98,-0.11,-0.06
9009,-0.99,-0.12,-0.15
9028,-0.98,-0.13,-0.23
9046,-0.96,-0.15,-0.28
9065,-0.99,-0.15,-0.27
9083,-1.03,-0.15,-0.19
9102,-1.04,-0.14,-0.10
9120,-1.04,-0.13,-0.06
9139,-0.98,-0.13,-0.05
9157,-0.96,-0.13,-0.09
9176,-1.05,-0.11,-0.15
9194,-1.12,-0.08,-0.16
9213,-1.08,-0.08,-0.12
9231,-1.00,-0.09,-0.08
9250,-1.05,-0.08,-0.06
9268,-1.10,-0.07,-0.06
9287,-1.01,-0.09,-0.11
9305,-0.95,-0.10,-0.11
9324,-1.05,-0.09,-0.07
9342,-1.09,-0.08,-0.03
9361,-0.96,-0.11,-0.05
9379,-0.87,-0.14,-0.11
9398,-0.92,-0.13,-0.09
9416,-0.99,-0.12,-0.06
9435,-0.94,-0.13,-0.11
9453,-0.91,-0.14,-0.14
9472,-1.00,-0.11,-0.09
9490,-0.99,-0.11,-0.04
9509,-0.92,-0.12,-0.02
9527,-0.91,-0.12,-0.01
9546,-0.94,-0.11,-0.04
9564,-0.94,-0.11,-0.07
9583,-0.95,-0.10,-0.08
9601,-0.96,-0.11,-0.06
9620,-0.95,-0.11,-0.07
9638,-0.91,-0.11,-0.10
9657,-0.92,-0.11,-0.10
9675,-0.96,-0.10,-0.09
9694,-0.93,-0.10,-0.04
9712,-0.93,-0.10,-0.02
9731,-0.95,-0.10,-0.06
9749,-0.90,-0.11,-0.09
9768,-0.88,-0.11,-0.09
9786,-0.92,-0.11,-0.09
9805,-0.96,-0.10,-0.11
9823,-0.93,-0.10,-0.10
9842,-0.91,-0.10,-0.10
9860,-0.91,-0.09,-0.10
9879,-0.92,-0.09,-0.11
9897,-0.93,-0.09,-0.11
9916,-0.94,-0.09,-0.12
9934,-0.99,-0.08,-0.13
9953,-1.07,-0.07,-0.12
9971,-1.10,-0.06,-0.11
9990,-1.11,-0.07,-0.12
10008,-1.19,-0.08,-0.12
10027,-1.34,-0.06,-0.12
10045,-1.55,-0.01,-0.14
10064,-1.82,0.09,-0.16
10082,-2.27,0.26,-0.33
10101,-2.76,0.45,-0.60
10119,-3.10,0.65,-0.69
10138,-3.12,0.79,-0.39
10156,-2.86,0.83,0.25
10175,-2.73,0.84,0.71
10193,-2.80,0.88,0.73
10212,-2.94,0.95,0.27
10230,-2.78,1.01,-0.16
10249,-2.31,0.95,-0.22
10267,-1.82,0.93,0.07
10286,-1.50,0.85,0.38
10304,-1.17,0.85,0.33
10323,-0.73,0.77,-0.11
10341,-0.31,0.74,-0.30
10360,-0.04,0.73,-0.11
10378,0.19,0.67,0.19
10397,0.55,0.60,0.48
10415,1.04,0.51,0.58
10434,1.48,0.43,0.62
10452,1.75,0.34,0.73
10471,2.02,0.27,0.91
10489,2.41,0.17,1.17
10508,2.96,0.09,1.53
10526,3.38,-0.04,1.85
10545,3.32,-0.07,2.24
10563,2.77,0.01,2.13
10582,2.15,0.10,1.66
10600,1.77,0.13,1.08
10619,1.68,0.12,0.73
10637,1.66,0.10,0.47
10656,1.45,0.16,0.18
10674,1.05,0.22,-0.08
10693,0.50,0.35,-0.19
10711,0.00,0.51,-0.12
10730,-0.46,0.73,0.03
10748,-1.11,1.04,-0.12
10767,-1.99,1.34,-0.84
10785,-3.17,1.69,-1.76
10804,-4.00,1.97,-2.45
10822,-4.00,1.91,-2.82
10841,-4.00,2.03,-2.60
10859,-4.00,1.68,-1.54
10878,-4.00,1.36,-0.21
10896,-4.00,1.17,-0.02
10915,-4.00,1.08,-0.50
10933,-3.39,0.95,-1.09
10952,-2.48,0.75,-1.25
10970,-1.82,0.61,-1.08
10989,-1.44,0.52,-0.93
11007,-1.10,0.48,-0.89
11026,-0.73,0.42,-0.88
11044,-0.41,0.37,-0.69
11063,-0.13,0.31,-0.40
11081,0.20,0.24,-0.14
11100,0.52,0.16,0.02
11118,0.79,0.11,0.22
11137,1.06,0.05,0.37
11155,1.31,0.01,0.48
11174,1.38,0.01,0.62
11192,1.37,0.02,0.87
11211,1.46,0.01,1.24
11229,1.68,-0.03,1.54
11248,1.86,-0.08,1.95
11266,1.95,-0.11,2.30
11285,1.93,-0.12,2.47
11303,1.81,-0.08,2.34
11322,1.52,0.04,1.84
11340,1.24,0.13,1.26
11359,1.13,0.17,0.91
11377,1.07,0.27,0.80
11396,0.86,0.46,0.80
11414,0.48,0.71,0.62
11433,0.00,0.99,0.11
11451,-0.51,1.20,-0.70
11470,-1.17,1.38,-1.73
11488,-2.05,1.47,-2.55
11507,-3.01,1.44,-3.00
11525,-3.73,1.18,-2.57
11544,-3.96,1.21,-1.93
11562,-3.44,0.88,-1.20
11581,-2.64,0.56,-0.63
11599,-2.30,0.41,-0.96
11618,-2.26,0.31,-1.36
11636,-2.19,0.23,-1.33
11655,-2.00,0.11,-1.13
11673,-1.72,0.03,-0.83
11692,-1.41,-0.03,-0.57
11710,-1.14,-0.08,-0.45
11729,-0.98,-0.11,-0.49
11747,-0.85,-0.12,-0.60
11766,-0.71,-0.13,-0.70
11784,-0.60,-0.14,-0.72
11803,-0.56,-0.12,-0.65
11821,-0.60,-0.09,-0.54
11840,-0.64,-0.07,-0.48
11858,-0.66,-0.06,-0.44
11877,-0.67,-0.05,-0.35
11895,-0.69,-0.06,-0.23
11914,-0.70,-0.08,-0.19
11932,-0.74,-0.09,-0.26
11951,-0.74,-0.11,-0.36
11969,-0.75,-0.13,-0.40
11988,-0.76,-0.14,-0.31
12006,-0.78,-0.16,-0.24
12025,-0.79,-0.16,-0.27
12043,-0.82,-0.16,-0.35
12062,-0.87,-0.15,-0.40
12080,-0.87,-0.15,-0.45
12099,-0.86,-0.15,-0.50
12117,-0.91,-0.14,-0.56
12136,-0.95,-0.12,-0.61
12154,-0.95,-0.12,-0.60
12173,-0.95,-0.11,-0.53
12191,-0.97,-0.09,-0.45
12210,-0.98,-0.09,-0.40
12228,-0.96,-0.09,-0.40
12247,-0.95,-0.08,-0.39
12265,-0.97,-0.07,-0.34
12284,-0.97,-0.08,-0.33
12302,-0.92,-0.08,-0.42
12321,-0.86,-0.09,-0.51
12339,-0.87,-0.10,-0.50
12358,-0.90,-0.10,-0.46
12376,-0.89,-0.10,-0.45
12395,-0.88,-0.10,-0.45
12413,-0.90,-0.11,-0.45
12432,-0.85,-0.12,-0.47
12450,-0.80,-0.13,-0.44
12469,-0.83,-0.13,-0.37
12487,-0.88,-0.12,-0.39
12506,-0.86,-0.12,-0.46
12524,-0.85,-0.12,-0.48
12543,-0.87,-0.12,-0.46
12561,-0.88,-0.12,-0.44
12580,-0.88,-0.12,-0.44
12598,-0.86,-0.12,-0.41
12617,-0.84,-0.11,-0.36
12635,-0.86,-0.11,-0.32
12654,-0.90,-0.10,-0.36
12672,-0.92,-0.09,-0.43
12691,-0.90,-0.09,-0.46
12709,-0.90,-0.09,-0.41
12728,-0.93,-0.08,-0.33
12746,-0.98,-0.08,-0.31
12765,-0.99,-0.08,-0.33
12783,-0.94,-0.09,-0.37
12802,-0.86,-0.11,-0.39
12820,-0.84,-0.12,-0.40
12839,-0.86,-0.12,-0.46
12857,-0.83,-0.12,-0.48
12876,-0.81,-0.12,-0.41
12894,-0.83,-0.12,-0.31
12913,-0.89,-0.10,-0.33
12931,-0.92,-0.09,-0.40
12950,-0.89,-0.10,-0.44
12968,-0.85,-0.11,-0.42
12987,-0.82,-0.11,-0.39
13005,-0.82,-0.12,-0.43
13024,-0.78,-0.12,-0.46
13042,-0.78,-0.12,-0.42
13061,-0.84,-0.10,-0.36
13079,-0.88,-0.09,-0.35
13098,-0.84,-0.10,-0.37
13116,-0.82,-0.11,-0.40
13135,-0.84,-0.10,-0.43
13153,-0.84,-0.11,-0.45
13172,-0.85,-0.11,-0.49
13190,-0.87,-0.10,-0.52
13209,-0.89,-0.09,-0.53
13227,-0.95,-0.07,-0.56
13246,-1.09,-0.03,-0.65
13264,-1.29,0.04,-0.82
13283,-1.54,0.12,-1.04
13301,-1.82,0.25,-1.20
13320,-2.12,0.43,-1.24
13338,-2.37,0.65,-1.14
13357,-2.68,0.84,-0.91
13375,-3.22,1.03,-0.60
13394,-3.78,1.20,-0.34
13412,-3.84,1.27,-0.29
13431,-3.26,1.19,-0.38
13449,-2.49,1.07,-0.60
13468,-1.78,0.93,-0.74
13486,-1.17,0.75,-0.59
13505,-0.73,0.72,-0.60
13523,-0.24,0.58,-0.67
13542,0.12,0.50,-0.46
13560,0.28,0.50,-0.19
13579,0.51,0.49,0.25
13597,0.90,0.40,0.69
13616,1.49,0.28,1.09
13634,1.89,0.12,1.41
13653,2.06,0.01,1.63
13671,2.12,-0.05,1.70
13690,2.11,-0.08,1.88
13708,2.21,-0.10,2.11
13727,2.22,-0.14,2.46
13745,2.10,-0.13,2.51
13764,1.92,-0.08,2.17
13782,1.72,-0.04,1.53
13801,1.41,0.02,0.99
13819,1.08,0.06,0.74
13838,0.88,0.08,0.61
13856,0.74,0.16,0.47
13875,0.42,0.34,0.29
13893,-0.06,0.65,0.05
13912,-0.63,0.95,-0.46
13930,-1.41,1.39,-1.32
13949,-2.61,1.90,-2.30
13967,-4.00,2.36,-2.91
13986,-4.00,2.66,-3.27
14004,-4.00,2.79,-3.14
14023,-4.00,2.68,-2.51
14041,-4.00,2.35,-1.96
14060,-4.00,1.97,-1.92
14078,-3.36,1.63,-1.73
14097,-2.27,1.30,-1.70
14115,-1.49,1.01,-1.54
14134,-0.98,0.82,-1.36
14152,-0.55,0.69,-1.14
14171,-0.11,0.60,-0.88
14189,0.26,0.53,-0.60
14208,0.57,0.47,-0.32
14226,0.86,0.45,0.06
14245,1.06,0.43,0.52
14263,1.21,0.39,0.90
14282,1.35,0.36,1.11
14300,1.35,0.42,1.39
14319,1.44,0.41,1.85
14337,1.64,0.40,2.17
14356,1.87,0.32,2.87
14374,2.02,0.26,3.24
14393,2.04,0.21,3.19
14411,1.85,0.21,2.69
14430,1.51,0.28,1.84
14448,1.12,0.31,1.12
14467,0.96,0.26,0.84
14485,0.95,0.24,0.83
14504,1.03,0.23,0.89
14522,1.13,0.37,0.80
14541,1.06,0.74,0.47
14559,0.67,1.34,-0.13
14578,-0.27,1.89,-1.20
14596,-1.96,2.67,-2.82
14615,-4.00,3.49,-4.00
14633,-4.00,3.69,-4.00
14652,-4.00,3.29,-4.00
14670,-4.00,2.82,-3.61
14689,-3.98,2.11,-1.97
14707,-3.56,1.67,-1.62
14726,-3.30,1.36,-1.83
14744,-2.53,1.08,-1.97
14763,-1.54,0.80,-1.53
14781,-0.82,0.59,-1.44
14800,-0.20,0.43,-1.21
14818,0.19,0.32,-0.94
14837,0.33,0.29,-0.62
14855,0.35,0.25,-0.23
14874,0.38,0.20,0.13
14892,0.56,0.16,0.41
14911,0.81,0.08,0.61
14929,0.99,0.06,0.68
14948,1.01,0.06,0.78
14966,0.89,0.10,1.02
14985,0.85,0.11,1.43
15003,0.82,0.12,1.58
15022,0.89,0.10,2.04
15040,0.98,0.07,2.39
15059,1.06,0.02,2.59
15077,1.10,-0.03,2.56
15096,1.12,-0.04,2.29
15114,1.09,-0.01,1.89
15133,1.02,0.02,1.49
15151,0.90,0.06,1.25
15170,0.78,0.15,1.14
15188,0.71,0.29,1.15
15207,0.67,0.58,1.11
15225,0.53,0.93,0.81
15244,0.19,1.34,0.08
15262,-0.18,1.68,-1.02
15281,-0.66,2.01,-2.29
15299,-1.45,2.30,-3.54
15318,-2.57,2.29,-4.00
15336,-3.67,2.24,-4.00
15355,-3.90,1.77,-3.12
15373,-3.48,1.44,-1.54
15392,-2.87,1.11,-0.84
15410,-2.42,0.82,-0.72
15429,-2.18,0.63,-1.19
