timestamp,AX,AY,AZ
3330,-0.45,-0.53,-0.67
3348,-0.45,-0.54,-0.68
3367,-0.45,-0.54,-0.70
3385,-0.45,-0.53,-0.73
3404,-0.46,-0.54,-0.71
3422,-0.48,-0.53,-0.68
3441,-0.48,-0.54,-0.65
3459,-0.47,-0.53,-0.65
3478,-0.45,-0.53,-0.67
3496,-0.44,-0.53,-0.69
3515,-0.46,-0.53,-0.69
3533,-0.49,-0.53,-0.68
3552,-0.50,-0.52,-0.68
3570,-0.47,-0.53,-0.68
3589,-0.45,-0.53,-0.68
3607,-0.46,-0.53,-0.68
3626,-0.45,-0.53,-0.70
3644,-0.45,-0.53,-0.71
3663,-0.46,-0.53,-0.70
3681,-0.47,-0.53,-0.68
3700,-0.47,-0.53,-0.67
3718,-0.47,-0.53,-0.67
3737,-0.47,-0.53,-0.68
3755,-0.48,-0.52,-0.69
3774,-0.46,-0.53,-0.69
3792,-0.46,-0.53,-0.69
3811,-0.47,-0.53,-0.67
3829,-0.48,-0.53,-0.67
3848,-0.48,-0.53,-0.68
3866,-0.47,-0.52,-0.69
3885,-0.46,-0.53,-0.68
3903,-0.46,-0.53,-0.69
3922,-0.48,-0.53,-0.69
3940,-0.50,-0.52,-0.67
3959,-0.49,-0.53,-0.68
3977,-0.49,-0.52,-0.67
3996,-0.47,-0.52,-0.67
4014,-0.46,-0.52,-0.66
4033,-0.45,-0.52,-0.68
4051,-0.45,-0.53,-0.70
4070,-0.47,-0.53,-0.72
4088,-0.49,-0.53,-0.68
4107,-0.50,-0.53,-0.67
4125,-0.50,-0.53,-0.66
4144,-0.49,-0.53,-0.68
4162,-0.49,-0.52,-0.69
4181,-0.46,-0.53,-0.69
4199,-0.47,-0.51,-0.70
4218,-0.46,-0.53,-0.71
4236,-0.45,-0.52,-0.71
4255,-0.46,-0.52,-0.67
4273,-0.47,-0.53,-0.66
4292,-0.47,-0.51,-0.69
4310,-0.46,-0.53,-0.70
4329,-0.49,-0.52,-0.68
4347,-0.49,-0.52,-0.66
4366,-0.48,-0.53,-0.66
4384,-0.48,-0.53,-0.66
4403,-0.49,-0.53,-0.65
4421,-0.47,-0.54,-0.67
4440,-0.47,-0.53,-0.66
4458,-0.49,-0.53,-0.66
4477,-0.50,-0.53,-0.68
4495,-0.50,-0.53,-0.68
4514,-0.49,-0.53,-0.67
4532,-0.47,-0.52,-0.67
4551,-0.43,-0.54,-0.66
4569,-0.47,-0.54,-0.66
4588,-0.52,-0.53,-0.64
4606,-0.51,-0.53,-0.65
4625,-0.49,-0.53,-0.66
4643,-0.48,-0.53,-0.68
4662,-0.50,-0.53,-0.69
4680,-0.51,-0.53,-0.68
4699,-0.49,-0.53,-0.67
4717,-0.46,-0.54,-0.65
4736,-0.48,-0.53,-0.65
4754,-0.49,-0.53,-0.65
4773,-0.49,-0.53,-0.66
4791,-0.49,-0.54,-0.67
4810,-0.49,-0.54,-0.65
4828,-0.49,-0.53,-0.66
4847,-0.50,-0.54,-0.67
4865,-0.51,-0.53,-0.67
4884,-0.50,-0.53,-0.67
4902,-0.49,-0.54,-0.66
4921,-0.50,-0.54,-0.65
4939,-0.50,-0.54,-0.65
4958,-0.49,-0.54,-0.64
4976,-0.48,-0.53,-0.64
4995,-0.48,-0.53,-0.66
5013,-0.48,-0.54,-0.67
5032,-0.50,-0.54,-0.67
5050,-0.52,-0.54,-0.66
5069,-0.51,-0.54,-0.64
5087,-0.50,-0.53,-0.64
5106,-0.49,-0.54,-0.64
5124,-0.49,-0.53,-0.66
5143,-0.48,-0.54,-0.68
5161,-0.49,-0.54,-0.69
5180,-0.50,-0.53,-0.66
5198,-0.50,-0.54,-0.65
5217,-0.49,-0.54,-0.65
5235,-0.49,-0.54,-0.65
5254,-0.50,-0.54,-0.66
5272,-0.49,-0.54,-0.65
5291,-0.48,-0.54,-0.64
5309,-0.48,-0.54,-0.64
5328,-0.51,-0.54,-0.65
5346,-0.51,-0.54,-0.68
5365,-0.51,-0.54,-0.67
5383,-0.50,-0.54,-0.65
5402,-0.49,-0.54,-0.64
5420,-0.49,-0.54,-0.63
5439,-0.49,-0.54,-0.64
5457,-0.48,-0.54,-0.65
5476,-0.49,-0.55,-0.65
5494,-0.52,-0.54,-0.65
5513,-0.54,-0.54,-0.65
5531,-0.53,-0.54,-0.65
5550,-0.52,-0.54,-0.65
5568,-0.51,-0.54,-0.66
5587,-0.50,-0.54,-0.66
5605,-0.49,-0.54,-0.67
5624,-0.49,-0.54,-0.65
5642,-0.48,-0.54,-0.63
5661,-0.48,-0.54,-0.62
5679,-0.48,-0.54,-0.63
5698,-0.49,-0.54,-0.64
5716,-0.49,-0.55,-0.64
5735,-0.51,-0.54,-0.64
5753,-0.52,-0.53,-0.65
5772,-0.50,-0.54,-0.65
5790,-0.51,-0.55,-0.64
5809,-0.52,-0.55,-0.64
5827,-0.52,-0.54,-0.66
5846,-0.50,-0.54,-0.66
5864,-0.50,-0.55,-0.65
5883,-0.51,-0.55,-0.63
5901,-0.52,-0.54,-0.63
5920,-0.49,-0.55,-0.65
5938,-0.48,-0.55,-0.65
5957,-0.50,-0.54,-0.64
5975,-0.52,-0.54,-0.63
5994,-0.53,-0.54,-0.65
6012,-0.51,-0.55,-0.66
6031,-0.50,-0.54,-0.65
6049,-0.50,-0.54,-0.63
6068,-0.50,-0.55,-0.64
6086,-0.50,-0.55,-0.65
6105,-0.51,-0.55,-0.65
6123,-0.50,-0.54,-0.64
6142,-0.48,-0.55,-0.63
6160,-0.49,-0.55,-0.63
6179,-0.50,-0.54,-0.64
6197,-0.51,-0.55,-0.65
6216,-0.51,-0.55,-0.66
6234,-0.51,-0.54,-0.66
6253,-0.51,-0.54,-0.65
6271,-0.50,-0.55,-0.64
6290,-0.51,-0.54,-0.64
6308,-0.52,-0.54,-0.64
6327,-0.52,-0.54,-0.64
6345,-0.51,-0.54,-0.64
6364,-0.49,-0.55,-0.64
6382,-0.50,-0.54,-0.63
6401,-0.51,-0.54,-0.63
6419,-0.51,-0.54,-0.63
6438,-0.50,-0.54,-0.62
6456,-0.50,-0.55,-0.62
6475,-0.51,-0.54,-0.64
6493,-0.50,-0.54,-0.66
6512,-0.50,-0.55,-0.66
6530,-0.51,-0.55,-0.65
6549,-0.52,-0.54,-0.65
6567,-0.51,-0.55,-0.65
6586,-0.50,-0.54,-0.65
6604,-0.49,-0.55,-0.65
6623,-0.50,-0.55,-0.64
6641,-0.51,-0.55,-0.65
6660,-0.52,-0.55,-0.65
6678,-0.51,-0.55,-0.65
6697,-0.50,-0.55,-0.64
6715,-0.49,-0.55,-0.63
6734,-0.50,-0.55,-0.63
6752,-0.51,-0.54,-0.64
6771,-0.49,-0.55,-0.65
6789,-0.50,-0.55,-0.65
6808,-0.52,-0.54,-0.63
6826,-0.52,-0.54,-0.63
6845,-0.50,-0.54,-0.64
6863,-0.50,-0.54,-0.65
6882,-0.50,-0.54,-0.66
6900,-0.51,-0.55,-0.64
6919,-0.51,-0.55,-0.63
6937,-0.49,-0.55,-0.63
6956,-0.49,-0.55,-0.63
6974,-0.50,-0.55,-0.64
6993,-0.51,-0.54,-0.65
7011,-0.52,-0.55,-0.65
7030,-0.52,-0.54,-0.64
7048,-0.51,-0.55,-0.64
7067,-0.51,-0.55,-0.65
7085,-0.52,-0.55,-0.65
7104,-0.52,-0.54,-0.66
7122,-0.49,-0.54,-0.66
7141,-0.48,-0.55,-0.65
7159,-0.50,-0.54,-0.64
7178,-0.51,-0.54,-0.64
7196,-0.49,-0.54,-0.64
7215,-0.47,-0.55,-0.64
7233,-0.50,-0.55,-0.63
7252,-0.52,-0.54,-0.62
7270,-0.52,-0.54,-0.62
7289,-0.50,-0.55,-0.64
7307,-0.49,-0.55,-0.65
7326,-0.50,-0.55,-0.65
7344,-0.52,-0.55,-0.65
7363,-0.53,-0.55,-0.65
7381,-0.52,-0.55,-0.65
7400,-0.50,-0.55,-0.64
7418,-0.50,-0.55,-0.64
7437,-0.51,-0.55,-0.63
7455,-0.51,-0.55,-0.63
7474,-0.50,-0.54,-0.64
7492,-0.48,-0.55,-0.66
7511,-0.47,-0.55,-0.65
7529,-0.52,-0.55,-0.62
7548,-0.53,-0.54,-0.62
7566,-0.50,-0.55,-0.65
7585,-0.49,-0.55,-0.66
7603,-0.50,-0.55,-0.65
7622,-0.51,-0.55,-0.63
7640,-0.51,-0.55,-0.63
7659,-0.51,-0.55,-0.64
7677,-0.50,-0.55,-0.65
7696,-0.50,-0.55,-0.65
7714,-0.50,-0.56,-0.64
7733,-0.51,-0.55,-0.63
7751,-0.51,-0.54,-0.63
7770,-0.50,-0.55,-0.64
7788,-0.49,-0.55,-0.65
7807,-0.50,-0.55,-0.64
7825,-0.52,-0.54,-0.64
7844,-0.51,-0.55,-0.64
7862,-0.50,-0.55,-0.64
7881,-0.49,-0.55,-0.64
7899,-0.49,-0.55,-0.64
7918,-0.50,-0.55,-0.63
7936,-0.51,-0.55,-0.62
7955,-0.51,-0.55,-0.64
7973,-0.50,-0.55,-0.65
7992,-0.51,-0.55,-0.65
8010,-0.52,-0.55,-0.65
8029,-0.50,-0.55,-0.64
8047,-0.50,-0.55,-0.63
8066,-0.51,-0.55,-0.62
8084,-0.51,-0.54,-0.64
8103,-0.49,-0.54,-0.66
8121,-0.49,-0.55,-0.66
8140,-0.52,-0.55,-0.65
8158,-0.52,-0.55,-0.63
8177,-0.50,-0.55,-0.63
8195,-0.50,-0.55,-0.64
8214,-0.51,-0.55,-0.64
8232,-0.51,-0.55,-0.64
8251,-0.50,-0.55,-0.64
8269,-0.49,-0.55,-0.64
8288,-0.51,-0.55,-0.64
8306,-0.52,-0.55,-0.64
8325,-0.51,-0.54,-0.64
8343,-0.50,-0.55,-0.63
8362,-0.51,-0.55,-0.63
8380,-0.51,-0.55,-0.63
8399,-0.50,-0.55,-0.64
8417,-0.50,-0.55,-0.64
8436,-0.51,-0.55,-0.64
8454,-0.50,-0.55,-0.65
8473,-0.51,-0.55,-0.66
8491,-0.52,-0.55,-0.64
8510,-0.50,-0.55,-0.63
8528,-0.49,-0.55,-0.63
8547,-0.49,-0.55,-0.64
8565,-0.50,-0.55,-0.64
8584,-0.51,-0.55,-0.64
8602,-0.51,-0.55,-0.64
8621,-0.52,-0.55,-0.64
8639,-0.54,-0.55,-0.65
8658,-0.53,-0.55,-0.65
8676,-0.51,-0.55,-0.64
8695,-0.50,-0.55,-0.63
8713,-0.49,-0.54,-0.63
8732,-0.48,-0.54,-0.64
8750,-0.49,-0.55,-0.64
8769,-0.51,-0.55,-0.63
8787,-0.50,-0.54,-0.63
8806,-0.49,-0.55,-0.63
8824,-0.51,-0.55,-0.63
8843,-0.52,-0.55,-0.64
8861,-0.52,-0.55,-0.64
8880,-0.50,-0.55,-0.64
8898,-0.50,-0.55,-0.63
8917,-0.51,-0.55,-0.63
8935,-0.50,-0.55,-0.63
8954,-0.49,-0.56,-0.64
8972,-0.51,-0.55,-0.65
8991,-0.52,-0.55,-0.65
9009,-0.52,-0.55,-0.65
9028,-0.51,-0.55,-0.65
9046,-0.51,-0.55,-0.65
9065,-0.50,-0.55,-0.64
9083,-0.50,-0.55,-0.62
9102,-0.50,-0.55,-0.62
9120,-0.51,-0.55,-0.64
9139,-0.52,-0.55,-0.65
9157,-0.51,-0.55,-0.64
9176,-0.51,-0.55,-0.63
9194,-0.50,-0.55,-0.62
9213,-0.50,-0.55,-0.63
9231,-0.51,-0.55,-0.63
9250,-0.50,-0.55,-0.64
9268,-0.49,-0.55,-0.64
9287,-0.50,-0.55,-0.63
9305,-0.51,-0.54,-0.63
9324,-0.50,-0.56,-0.63
9342,-0.52,-0.55,-0.65
9361,-0.53,-0.55,-0.66
9379,-0.52,-0.55,-0.64
9398,-0.51,-0.55,-0.63
9416,-0.50,-0.55,-0.62
9435,-0.49,-0.54,-0.63
9453,-0.49,-0.56,-0.63
9472,-0.50,-0.55,-0.65
9490,-0.50,-0.55,-0.65
9509,-0.51,-0.55,-0.64
9527,-0.50,-0.55,-0.63
9546,-0.51,-0.56,-0.63
9564,-0.51,-0.55,-0.64
9583,-0.50,-0.55,-0.64
9601,-0.51,-0.55,-0.63
9620,-0.52,-0.55,-0.63
9638,-0.51,-0.55,-0.64
9657,-0.51,-0.56,-0.64
9675,-0.52,-0.55,-0.63
9694,-0.52,-0.55,-0.62
9712,-0.50,-0.55,-0.63
9731,-0.49,-0.56,-0.64
9749,-0.51,-0.55,-0.63
9768,-0.52,-0.55,-0.64
9786,-0.51,-0.56,-0.64
9805,-0.51,-0.55,-0.64
9823,-0.51,-0.56,-0.63
9842,-0.52,-0.55,-0.63
9860,-0.51,-0.55,-0.63
9879,-0.50,-0.55,-0.63
9897,-0.49,-0.56,-0.63
9916,-0.50,-0.56,-0.63
9934,-0.52,-0.56,-0.63
9953,-0.53,-0.55,-0.63
9971,-0.52,-0.55,-0.63
9990,-0.51,-0.56,-0.63
10008,-0.51,-0.55,-0.63
10027,-0.50,-0.55,-0.64
10045,-0.50,-0.55,-0.63
10064,-0.52,-0.56,-0.62
10082,-0.53,-0.55,-0.63
10101,-0.51,-0.55,-0.63
10119,-0.49,-0.56,-0.64
10138,-0.50,-0.56,-0.62
10156,-0.52,-0.55,-0.62
10175,-0.52,-0.55,-0.63
10193,-0.51,-0.56,-0.64
10212,-0.51,-0.55,-0.64
10230,-0.51,-0.56,-0.63
10249,-0.53,-0.56,-0.63
10267,-0.55,-0.56,-0.63
10286,-0.53,-0.55,-0.64
10304,-0.51,-0.56,-0.65
10323,-0.51,-0.56,-0.64
10341,-0.51,-0.55,-0.63
10360,-0.50,-0.55,-0.62
10378,-0.48,-0.55,-0.61
10397,-0.48,-0.55,-0.61
10415,-0.50,-0.56,-0.61
10434,-0.52,-0.56,-0.62
