timestamp,AX,AY,AZ
2923,-0.78,-0.23,-0.65
2941,-0.71,-0.24,-0.65
2960,-0.66,-0.22,-0.71
2978,-0.63,-0.22,-0.72
2997,-0.64,-0.25,-0.74
3015,-0.69,-0.24,-0.73
3034,-0.69,-0.26,-0.71
3052,-0.69,-0.25,-0.66
3071,-0.70,-0.26,-0.65
3089,-0.70,-0.24,-0.68
3108,-0.66,-0.25,-0.70
3126,-0.62,-0.25,-0.75
3145,-0.60,-0.27,-0.76
3163,-0.62,-0.26,-0.75
3182,-0.66,-0.26,-0.67
3200,-0.71,-0.27,-0.60
3219,-0.79,-0.27,-0.55
3237,-0.87,-0.27,-0.57
3256,-0.90,-0.26,-0.62
3274,-0.82,-0.26,-0.62
3293,-0.75,-0.27,-0.62
3311,-0.73,-0.26,-0.66
3330,-0.78,-0.26,-0.65
3348,-0.93,-0.24,-0.66
3367,-1.10,-0.24,-0.63
3385,-1.23,-0.22,-0.60
3404,-1.24,-0.22,-0.57
3422,-1.20,-0.25,-0.53
3441,-1.19,-0.23,-0.52
3459,-1.20,-0.21,-0.50
3478,-1.16,-0.19,-0.46
3496,-1.11,-0.22,-0.37
3515,-1.14,-0.22,-0.33
3533,-1.22,-0.20,-0.34
3552,-1.27,-0.17,-0.33
3570,-1.28,-0.14,-0.34
3589,-1.29,-0.12,-0.30
3607,-1.26,-0.07,-0.26
3626,-1.23,-0.05,-0.19
3644,-1.25,0.03,-0.22
3663,-1.25,0.08,-0.28
3681,-1.19,0.14,-0.36
3700,-0.96,0.26,-0.52
3718,-0.53,0.38,-0.61
3737,-0.09,0.30,-0.60
3755,0.07,0.24,-0.59
3774,-0.12,0.21,-0.63
3792,-0.48,0.28,-0.65
3811,-0.74,0.24,-0.61
3829,-0.86,0.34,-0.59
3848,-0.70,0.41,-0.56
3866,-0.33,0.46,-0.62
3885,0.04,0.53,-0.79
3903,0.29,0.53,-0.96
3922,0.37,0.48,-1.08
3940,0.30,0.45,-1.19
3959,0.14,0.41,-1.18
3977,-0.01,0.42,-1.03
3996,-0.10,0.40,-0.93
4014,-0.14,0.46,-0.88
4033,-0.01,0.39,-1.05
4051,0.27,0.61,-0.85
4070,0.56,0.58,-0.91
4088,0.83,0.44,-1.08
4107,0.89,0.43,-1.23
4125,0.79,0.44,-1.35
4144,0.64,0.37,-1.34
4162,0.46,0.35,-1.14
4181,0.32,0.34,-0.86
4199,0.26,0.40,-0.73
4218,0.36,0.47,-0.80
4236,0.56,0.47,-1.08
4255,0.71,0.47,-1.34
4273,0.75,0.44,-1.45
4292,0.74,0.42,-1.44
4310,0.72,0.35,-1.26
4329,0.69,0.30,-1.06
4347,0.60,0.29,-0.96
4366,0.51,0.28,-0.95
4384,0.45,0.31,-1.00
4403,0.46,0.31,-1.10
4421,0.48,0.27,-1.19
4440,0.41,0.26,-1.27
4458,0.36,0.22,-1.19
4477,0.31,0.20,-1.16
4495,0.28,0.19,-0.94
4514,0.27,0.12,-0.88
4532,0.24,0.12,-0.90
4551,0.19,0.08,-0.95
4569,0.11,0.08,-1.00
4588,0.07,0.03,-1.03
4606,-0.00,0.07,-1.09
4625,-0.02,0.08,-0.97
4643,-0.03,0.06,-0.85
4662,-0.05,0.07,-0.90
4680,-0.03,0.07,-0.96
4699,0.00,0.07,-1.03
4717,0.01,0.12,-1.17
4736,-0.02,0.08,-1.02
4754,-0.01,0.06,-1.00
4773,0.02,0.06,-0.93
4791,0.02,0.05,-0.97
4810,-0.01,0.06,-1.00
4828,-0.01,0.06,-1.01
4847,-0.02,0.06,-0.97
4865,-0.01,0.06,-0.94
4884,0.02,0.06,-0.91
4902,0.04,0.06,-0.92
4921,0.02,0.07,-0.98
4939,-0.00,0.09,-1.02
4958,0.00,0.09,-1.05
4976,0.03,0.08,-1.05
4995,0.06,0.09,-1.01
5013,0.06,0.06,-0.93
5032,0.03,0.06,-0.90
5050,0.01,0.08,-0.92
5069,0.03,0.08,-0.96
5087,0.07,0.08,-0.97
5106,0.07,0.08,-0.98
5124,0.04,0.09,-0.98
5143,0.02,0.09,-0.98
5161,0.01,0.09,-0.99
5180,0.01,0.09,-1.01
5198,0.03,0.11,-1.00
5217,0.06,0.09,-0.95
5235,0.09,0.09,-0.91
5254,0.10,0.10,-0.93
5272,0.13,0.12,-1.01
5291,0.17,0.11,-1.04
5309,0.19,0.11,-1.03
5328,0.17,0.11,-1.02
5346,0.16,0.11,-1.01
5365,0.17,0.13,-1.04
5383,0.19,0.14,-1.05
5402,0.20,0.14,-1.02
5420,0.20,0.15,-1.00
5439,0.20,0.16,-1.02
5457,0.22,0.17,-1.06
5476,0.25,0.18,-1.07
5494,0.27,0.19,-1.09
5513,0.31,0.21,-1.13
5531,0.38,0.23,-1.14
5550,0.43,0.25,-1.16
5568,0.46,0.25,-1.19
5587,0.43,0.24,-1.18
5605,0.37,0.24,-1.13
5624,0.30,0.25,-1.08
5642,0.28,0.25,-1.03
5661,0.30,0.27,-1.06
5679,0.33,0.29,-1.15
5698,0.36,0.32,-1.24
5716,0.37,0.34,-1.27
5735,0.38,0.35,-1.21
5753,0.35,0.34,-1.13
5772,0.29,0.35,-1.08
5790,0.24,0.36,-1.09
5809,0.24,0.36,-1.12
5827,0.29,0.36,-1.09
5846,0.32,0.36,-1.02
5864,0.26,0.38,-1.00
5883,0.16,0.39,-1.03
5901,0.12,0.43,-1.09
5920,0.19,0.42,-1.04
5938,0.20,0.40,-0.99
5957,0.11,0.43,-0.95
5975,0.02,0.39,-0.86
5994,-0.02,0.39,-0.78
6012,-0.02,0.36,-0.70
6031,-0.02,0.36,-0.69
6049,-0.09,0.35,-0.73
6068,-0.18,0.36,-0.82
6086,-0.23,0.36,-0.85
6105,-0.24,0.35,-0.79
6123,-0.26,0.37,-0.67
6142,-0.35,0.34,-0.64
6160,-0.53,0.33,-0.63
6179,-0.68,0.33,-0.57
6197,-0.71,0.28,-0.49
6216,-0.71,0.24,-0.43
6234,-0.73,0.16,-0.42
6253,-0.77,0.23,-0.29
6271,-0.88,0.16,-0.49
6290,-1.04,0.19,-0.75
6308,-1.10,0.12,-0.51
6327,-1.13,0.18,-0.45
6345,-1.07,-0.08,-0.38
6364,-1.23,0.00,-0.33
6382,-1.34,0.01,-0.30
6401,-1.39,-0.03,-0.37
6419,-1.42,-0.07,-0.43
6438,-1.43,-0.08,-0.48
6456,-1.40,0.02,-0.60
6475,-1.35,-0.09,-0.55
6493,-1.32,-0.09,-0.64
6512,-1.24,-0.11,-0.63
6530,-1.18,-0.10,-0.63
6549,-1.12,-0.14,-0.64
6567,-1.07,-0.13,-0.62
6586,-0.96,-0.15,-0.61
6604,-0.85,-0.15,-0.62
6623,-0.79,-0.16,-0.71
6641,-0.76,-0.16,-0.77
6660,-0.74,-0.17,-0.76
6678,-0.72,-0.17,-0.70
6697,-0.70,-0.17,-0.64
6715,-0.68,-0.18,-0.62
6734,-0.70,-0.18,-0.62
6752,-0.72,-0.18,-0.65
6771,-0.72,-0.18,-0.66
6789,-0.70,-0.18,-0.66
6808,-0.68,-0.17,-0.68
6826,-0.63,-0.17,-0.73
6845,-0.57,-0.16,-0.81
6863,-0.54,-0.15,-0.87
6882,-0.50,-0.15,-0.87
6900,-0.49,-0.16,-0.85
6919,-0.51,-0.16,-0.83
6937,-0.57,-0.17,-0.77
6956,-0.63,-0.17,-0.73
6974,-0.65,-0.16,-0.73
6993,-0.61,-0.16,-0.78
7011,-0.53,-0.16,-0.83
7030,-0.49,-0.16,-0.84
7048,-0.52,-0.15,-0.85
7067,-0.55,-0.14,-0.85
7085,-0.55,-0.15,-0.82
7104,-0.57,-0.16,-0.79
7122,-0.59,-0.17,-0.77
7141,-0.58,-0.16,-0.76
7159,-0.52,-0.16,-0.78
7178,-0.48,-0.16,-0.83
7196,-0.46,-0.16,-0.86
7215,-0.46,-0.16,-0.86
7233,-0.49,-0.16,-0.85
7252,-0.51,-0.15,-0.84
7270,-0.52,-0.16,-0.83
7289,-0.54,-0.16,-0.80
7307,-0.55,-0.15,-0.77
7326,-0.54,-0.17,-0.72
7344,-0.52,-0.16,-0.72
7363,-0.52,-0.15,-0.82
7381,-0.52,-0.15,-0.91
7400,-0.52,-0.15,-0.89
7418,-0.52,-0.15,-0.83
7437,-0.53,-0.14,-0.81
7455,-0.55,-0.15,-0.83
7474,-0.58,-0.16,-0.83
7492,-0.63,-0.15,-0.82
7511,-0.63,-0.14,-0.81
7529,-0.58,-0.14,-0.81
7548,-0.53,-0.15,-0.83
7566,-0.54,-0.15,-0.84
7585,-0.57,-0.14,-0.82
7603,-0.59,-0.14,-0.80
7622,-0.59,-0.15,-0.78
7640,-0.61,-0.16,-0.75
7659,-0.62,-0.16,-0.74
7677,-0.61,-0.16,-0.75
7696,-0.58,-0.17,-0.76
7714,-0.54,-0.17,-0.74
7733,-0.52,-0.16,-0.75
7751,-0.48,-0.16,-0.77
7770,-0.46,-0.16,-0.82
7788,-0.45,-0.16,-0.85
7807,-0.43,-0.17,-0.83
7825,-0.43,-0.16,-0.80
7844,-0.44,-0.15,-0.80
7862,-0.45,-0.15,-0.85
7881,-0.44,-0.15,-0.89
7899,-0.43,-0.15,-0.90
7918,-0.40,-0.15,-0.84
7936,-0.41,-0.16,-0.81
7955,-0.47,-0.14,-0.85
7973,-0.47,-0.13,-0.89
7992,-0.45,-0.14,-0.88
8010,-0.44,-0.14,-0.86
8029,-0.47,-0.14,-0.85
8047,-0.53,-0.13,-0.84
8066,-0.58,-0.12,-0.84
8084,-0.60,-0.12,-0.84
8103,-0.62,-0.10,-0.84
8121,-0.65,-0.10,-0.88
8140,-0.75,-0.08,-0.93
8158,-0.90,-0.07,-0.91
8177,-1.07,-0.07,-0.85
8195,-1.25,-0.06,-0.78
8214,-1.46,-0.02,-0.72
8232,-1.72,0.03,-0.62
8251,-2.05,0.12,-0.59
8269,-2.32,0.23,-0.61
8288,-2.51,0.35,-0.67
8306,-2.64,0.49,-0.74
8325,-2.70,0.63,-0.76
8343,-2.70,0.79,-0.70
8362,-2.60,0.90,-0.53
8380,-2.43,1.05,-0.36
8399,-2.22,1.11,-0.25
8417,-1.88,1.21,-0.24
8436,-1.36,1.27,-0.02
8454,-0.82,1.26,0.08
8473,-0.41,1.20,0.04
8491,-0.11,1.26,-0.01
8510,0.19,1.38,-0.24
8528,0.58,1.42,-0.48
8547,0.97,1.40,-0.73
8565,1.31,1.27,-0.95
8584,1.50,1.13,-1.06
8602,1.54,1.09,-1.07
8621,1.60,1.08,-1.04
8639,1.81,1.32,-1.01
8658,1.91,1.03,-1.20
8676,2.09,0.92,-1.55
8695,2.50,0.71,-1.48
8713,2.48,0.58,-1.52
8732,2.08,0.51,-1.45
8750,1.55,0.45,-1.31
8769,1.18,0.39,-1.17
8787,1.08,0.28,-1.02
8806,1.07,0.19,-0.85
8824,0.95,0.19,-0.95
8843,0.82,0.14,-1.02
8861,0.61,0.13,-1.09
8880,0.41,0.13,-1.05
8898,0.31,0.12,-0.98
8917,0.29,0.10,-0.95
8935,0.33,0.08,-0.98
8954,0.36,0.05,-1.03
8972,0.33,0.02,-1.01
8991,0.26,-0.02,-0.94
9009,0.19,-0.04,-0.91
9028,0.13,-0.04,-0.93
9046,0.11,-0.05,-0.92
9065,0.12,-0.05,-0.91
9083,0.12,-0.05,-0.91
9102,0.10,-0.07,-0.90
9120,0.11,-0.07,-0.88
9139,0.14,-0.09,-0.85
9157,0.14,-0.08,-0.87
9176,0.17,-0.07,-0.91
9194,0.19,-0.06,-0.94
9213,0.19,-0.04,-0.98
9231,0.20,-0.09,-1.02
9250,0.18,-0.04,-0.99
9268,0.20,-0.08,-1.03
9287,0.16,-0.08,-1.00
9305,0.13,-0.09,-0.93
9324,0.11,-0.10,-0.83
9342,0.10,-0.08,-0.84
9361,0.12,-0.08,-0.92
9379,0.15,-0.06,-1.02
9398,0.17,-0.06,-1.08
9416,0.18,-0.06,-1.06
9435,0.17,-0.06,-1.02
9453,0.16,-0.06,-0.96
9472,0.14,-0.07,-0.90
9490,0.15,-0.06,-0.91
9509,0.20,-0.08,-1.00
9527,0.22,-0.04,-1.03
9546,0.22,-0.05,-1.05
9564,0.19,-0.06,-1.05
9583,0.15,-0.05,-1.01
9601,0.15,-0.06,-0.96
9620,0.17,-0.05,-0.97
9638,0.20,-0.05,-0.99
9657,0.21,-0.04,-0.99
9675,0.20,-0.04,-1.01
9694,0.19,-0.03,-1.03
9712,0.18,-0.04,-1.00
9731,0.16,-0.04,-0.96
9749,0.13,-0.04,-0.93
9768,0.11,-0.04,-0.95
9786,0.09,-0.03,-0.99
9805,0.10,-0.02,-1.01
9823,0.12,-0.03,-0.97
9842,0.13,-0.04,-0.91
9860,0.13,-0.03,-0.90
9879,0.14,-0.04,-0.93
9897,0.15,-0.03,-0.96
9916,0.14,-0.04,-0.95
9934,0.13,-0.03,-0.94
9953,0.14,-0.03,-0.92
9971,0.14,-0.04,-0.93
9990,0.14,-0.04,-0.96
10008,0.15,-0.04,-0.99
10027,0.16,-0.05,-0.95
10045,0.16,-0.05,-0.90
10064,0.16,-0.03,-0.94
10082,0.20,-0.01,-0.99
10101,0.26,-0.01,-1.01
10119,0.26,0.01,-1.03
10138,0.26,0.06,-1.09
10156,0.34,0.08,-1.12
10175,0.47,0.11,-1.14
10193,0.66,0.19,-1.08
10212,0.95,0.25,-0.99
10230,1.18,0.34,-1.06
10249,1.32,0.51,-1.23
10267,1.48,0.70,-1.44
10286,1.75,0.89,-1.65
10304,2.08,1.08,-1.88
10323,2.36,1.22,-2.05
10341,2.50,1.34,-2.11
10360,2.47,1.43,-1.97
10378,2.26,1.55,-1.67
10397,1.90,1.61,-1.19
10415,1.48,1.63,-0.75
10434,1.17,1.63,-0.45
10452,0.88,1.59,-0.29
10471,0.51,1.62,-0.32
10489,0.09,1.60,-0.41
10508,-0.36,1.63,-0.53
10526,-0.75,1.63,-0.50
10545,-1.16,1.43,-0.34
10563,-1.59,1.46,-0.18
10582,-1.90,1.32,-0.17
10600,-2.07,1.15,-0.23
10619,-2.13,1.04,-0.49
10637,-2.12,1.05,-0.70
10656,-1.78,0.72,-1.01
10674,-1.88,0.71,-0.81
10693,-1.97,0.41,-0.91
10711,-1.97,0.30,-0.77
10730,-1.99,0.13,-0.63
10748,-1.97,-0.09,-0.53
10767,-1.89,-0.17,-0.55
10785,-1.73,-0.21,-0.61
10804,-1.57,-0.19,-0.67
10822,-1.49,-0.15,-0.67
10841,-1.46,-0.12,-0.65
10859,-1.37,-0.12,-0.61
10878,-1.19,-0.14,-0.56
10896,-1.04,-0.18,-0.49
10915,-0.97,-0.19,-0.48
10933,-0.93,-0.19,-0.50
10952,-0.84,-0.22,-0.50
10970,-0.70,-0.25,-0.53
10989,-0.53,-0.26,-0.61
11007,-0.37,-0.27,-0.74
11026,-0.31,-0.26,-0.86
11044,-0.35,-0.26,-0.89
11063,-0.40,-0.24,-0.92
11081,-0.39,-0.24,-0.93
11100,-0.38,-0.24,-0.90
11118,-0.38,-0.23,-0.88
11137,-0.38,-0.22,-0.87
11155,-0.39,-0.22,-0.91
11174,-0.39,-0.22,-0.94
11192,-0.39,-0.22,-0.93
11211,-0.42,-0.23,-0.91
11229,-0.46,-0.22,-0.93
11248,-0.46,-0.22,-0.92
11266,-0.46,-0.23,-0.88
11285,-0.43,-0.23,-0.87
11303,-0.37,-0.22,-0.88
11322,-0.33,-0.23,-0.89
11340,-0.33,-0.23,-0.90
11359,-0.35,-0.22,-0.91
11377,-0.38,-0.22,-0.89
11396,-0.41,-0.23,-0.85
11414,-0.41,-0.23,-0.81
11433,-0.38,-0.22,-0.83
11451,-0.35,-0.23,-0.88
11470,-0.36,-0.24,-0.90
11488,-0.39,-0.23,-0.88
11507,-0.42,-0.23,-0.85
11525,-0.42,-0.23,-0.85
11544,-0.40,-0.23,-0.86
11562,-0.39,-0.22,-0.88
11581,-0.39,-0.22,-0.86
11599,-0.41,-0.22,-0.84
11618,-0.41,-0.21,-0.84
11636,-0.40,-0.22,-0.88
11655,-0.39,-0.21,-0.90
11673,-0.37,-0.22,-0.89
11692,-0.37,-0.22,-0.87
11710,-0.41,-0.21,-0.88
11729,-0.42,-0.21,-0.87
11747,-0.40,-0.21,-0.86
11766,-0.40,-0.22,-0.84
11784,-0.40,-0.20,-0.89
11803,-0.36,-0.20,-0.93
11821,-0.35,-0.22,-0.92
11840,-0.41,-0.21,-0.90
11858,-0.45,-0.20,-0.88
11877,-0.45,-0.20,-0.87
11895,-0.41,-0.21,-0.89
11914,-0.38,-0.21,-0.88
11932,-0.36,-0.21,-0.87
11951,-0.37,-0.21,-0.87
11969,-0.40,-0.21,-0.88
11988,-0.41,-0.20,-0.90
12006,-0.39,-0.20,-0.89
12025,-0.39,-0.21,-0.86
12043,-0.41,-0.21,-0.85
12062,-0.44,-0.21,-0.86
12080,-0.46,-0.20,-0.85
12099,-0.46,-0.21,-0.84
12117,-0.44,-0.20,-0.85
12136,-0.42,-0.21,-0.86
12154,-0.41,-0.21,-0.87
12173,-0.42,-0.19,-0.90
12191,-0.42,-0.20,-0.92
12210,-0.44,-0.20,-0.91
12228,-0.50,-0.19,-0.87
12247,-0.54,-0.18,-0.85
12265,-0.54,-0.19,-0.85
12284,-0.53,-0.19,-0.85
12302,-0.52,-0.18,-0.86
12321,-0.53,-0.19,-0.87
12339,-0.56,-0.19,-0.84
12358,-0.60,-0.19,-0.83
12376,-0.67,-0.18,-0.82
12395,-0.75,-0.17,-0.83
12413,-0.83,-0.15,-0.84
12432,-0.90,-0.15,-0.79
12450,-1.01,-0.14,-0.72
12469,-1.19,-0.10,-0.70
12487,-1.39,-0.06,-0.73
12506,-1.59,0.01,-0.77
12524,-1.76,0.08,-0.75
12543,-1.89,0.13,-0.66
12561,-2.03,0.19,-0.63
12580,-2.27,0.30,-0.70
12598,-2.55,0.49,-0.86
12617,-2.65,0.68,-0.88
12635,-2.54,0.89,-0.73
12654,-2.29,1.06,-0.47
12672,-2.01,1.16,-0.21
12691,-1.74,1.34,-0.10
12709,-1.35,1.51,-0.13
12728,-0.73,1.55,-0.23
12746,-0.03,1.52,-0.24
12765,0.63,1.48,-0.19
12783,1.21,1.36,-0.20
12802,1.55,1.19,-0.35
12820,1.53,1.13,-0.73
12839,1.33,1.19,-1.15
12857,1.36,1.22,-1.33
12876,1.68,1.16,-1.33
12894,1.99,1.05,-1.38
12913,2.11,0.90,-1.45
12931,2.13,0.44,-1.57
12950,1.96,0.67,-1.45
12968,1.91,0.53,-1.39
12987,1.71,0.43,-1.33
13005,1.34,0.37,-1.28
13024,1.04,0.34,-1.14
13042,0.93,0.29,-1.01
13061,0.94,0.24,-0.93
13079,0.96,0.13,-0.87
13098,0.82,0.09,-0.91
13116,0.59,0.07,-0.98
13135,0.38,0.07,-1.00
13153,0.29,0.06,-0.96
13172,0.33,0.06,-0.91
13190,0.42,0.06,-0.92
13209,0.42,0.06,-0.97
13227,0.35,0.06,-1.00
13246,0.26,0.05,-1.02
13264,0.22,0.04,-1.04
13283,0.29,0.03,-1.03
13301,0.38,-0.01,-0.98
13320,0.33,-0.01,-0.96
13338,0.21,-0.01,-0.94
13357,0.11,-0.00,-0.95
13375,0.09,-0.01,-0.97
13394,0.13,-0.03,-0.98
13412,0.15,-0.05,-0.99
13431,0.14,-0.05,-0.98
13449,0.11,-0.06,-0.97
13468,0.13,-0.06,-0.90
13486,0.18,-0.06,-0.85
13505,0.21,-0.06,-0.91
13523,0.21,-0.05,-1.00
13542,0.18,-0.05,-1.04
13560,0.15,-0.04,-1.01
13579,0.13,-0.03,-0.99
13597,0.15,-0.03,-0.99
13616,0.17,-0.02,-0.99
13634,0.19,-0.01,-0.97
13653,0.22,-0.01,-0.94
13671,0.26,-0.02,-0.94
13690,0.31,-0.03,-0.95
13708,0.33,-0.04,-0.99
13727,0.28,-0.04,-1.05
13745,0.23,-0.03,-1.08
13764,0.19,-0.03,-1.05
13782,0.17,-0.02,-0.97
13801,0.19,-0.04,-0.86
13819,0.19,-0.03,-0.85
13838,0.19,-0.03,-0.90
13856,0.20,-0.03,-0.96
13875,0.22,-0.03,-0.98
13893,0.22,-0.04,-0.98
13912,0.21,-0.04,-0.95
13930,0.19,-0.03,-0.91
13949,0.16,-0.03,-0.90
13967,0.12,-0.02,-0.92
13986,0.11,-0.02,-0.95
14004,0.13,-0.02,-0.96
14023,0.16,-0.02,-0.95
14041,0.19,-0.02,-0.94
14060,0.21,-0.02,-0.95
14078,0.21,-0.02,-0.96
14097,0.20,-0.01,-0.98
14115,0.20,-0.02,-1.00
14134,0.19,-0.02,-1.00
14152,0.16,-0.01,-0.98
14171,0.17,-0.01,-0.97
14189,0.21,-0.01,-0.95
14208,0.25,-0.02,-0.95
14226,0.26,-0.02,-0.98
14245,0.25,-0.02,-1.01
14263,0.24,-0.02,-1.02
14282,0.27,-0.02,-1.00
14300,0.26,-0.03,-0.94
14319,0.22,-0.03,-0.93
14337,0.20,-0.01,-0.95
14356,0.21,-0.02,-0.93
14374,0.23,-0.02,-0.90
14393,0.23,-0.01,-0.90
14411,0.27,0.00,-0.95
14430,0.39,0.02,-0.97
14448,0.51,0.02,-0.95
14467,0.56,0.04,-0.95
14485,0.58,0.09,-0.97
14504,0.69,0.14,-0.98
14522,0.89,0.18,-0.98
14541,1.12,0.24,-1.03
14559,1.38,0.32,-1.07
14578,1.65,0.39,-1.10
14596,1.84,0.51,-1.14
14615,1.91,0.60,-1.28
14633,1.93,0.66,-1.37
14652,1.95,0.77,-1.33
14670,1.99,0.85,-1.17
14689,1.97,0.92,-1.02
14707,1.81,0.99,-0.93
14726,1.47,1.10,-0.91
14744,1.13,1.23,-0.88
14763,0.83,1.29,-0.75
14781,0.49,1.28,-0.62
14800,0.14,1.29,-0.58
14818,-0.11,1.22,-0.52
14837,-0.28,1.11,-0.39
14855,-0.48,1.01,-0.29
14874,-0.72,0.95,-0.27
14892,-0.96,0.89,-0.30
14911,-1.16,0.81,-0.37
14929,-1.27,0.57,-0.70
14948,-1.36,0.72,-0.71
14966,-1.33,0.57,-0.80
14985,-1.41,0.56,-0.98
15003,-1.52,0.55,-1.21
15022,-1.74,0.55,-1.19
15040,-1.84,0.36,-1.03
15059,-1.89,0.34,-1.07
15077,-1.80,0.25,-1.14
15096,-1.62,0.24,-1.00
15114,-1.38,0.15,-0.97
15133,-1.24,0.11,-1.06
15151,-1.16,0.07,-1.06
15170,-1.04,0.05,-0.97
15188,-0.84,0.01,-0.90
