timestamp,AX,AY,AZ
3663,0.34,-0.30,0.93
3681,0.50,-0.31,1.07
3700,0.60,-0.31,1.22
3718,0.57,-0.32,1.24
3737,0.38,-0.34,1.41
3755,0.05,-0.38,1.37
3774,-0.15,-0.33,1.36
3792,-0.31,-0.36,1.29
3811,-0.16,-0.28,1.21
3829,-0.07,-0.31,1.34
3848,0.16,-0.32,1.52
3866,0.37,-0.32,1.62
3885,0.51,-0.36,1.69
3903,0.53,-0.39,1.67
3922,0.43,-0.41,1.64
3940,0.30,-0.39,1.55
3959,-1.53,-0.81,3.90
3977,2.12,-0.52,4.00
3996,1.03,-0.49,1.36
4014,-0.24,-0.33,-1.02
4033,0.29,-0.43,-0.13
4051,0.49,-0.44,0.65
4070,-0.12,-0.42,0.45
4088,-0.12,-0.39,0.90
4107,0.21,-0.38,0.97
4125,0.28,-0.36,1.00
4144,0.31,-0.34,0.85
4162,0.22,-0.33,0.62
4181,0.06,-0.35,0.55
4199,-0.05,-0.35,0.54
4218,-0.06,-0.39,0.60
4236,-0.01,-0.38,0.66
4255,0.11,-0.40,0.68
4273,0.17,-0.41,0.74
4292,-0.01,-0.50,1.15
4310,0.06,-0.52,1.78
4329,0.13,-0.51,1.64
4347,0.12,-0.50,1.40
4366,0.13,-0.48,0.92
4384,0.13,-0.46,0.73
4403,0.09,-0.43,0.73
4421,0.12,-0.41,0.73
4440,0.11,-0.39,0.74
4458,0.08,-0.38,0.78
4477,0.05,-0.38,0.82
4495,0.01,-0.39,0.90
4514,-0.01,-0.40,0.95
4532,-0.01,-0.41,0.96
4551,0.02,-0.44,0.98
4569,0.05,-0.44,0.95
4588,0.07,-0.44,0.94
4606,0.10,-0.44,0.90
4625,0.13,-0.44,0.90
4643,0.15,-0.44,0.93
4662,0.13,-0.44,0.95
4680,0.10,-0.43,0.93
4699,0.08,-0.43,0.93
4717,0.05,-0.43,0.93
4736,0.04,-0.43,0.91
4754,0.05,-0.43,0.91
4773,0.05,-0.42,0.91
4791,0.05,-0.43,0.90
4810,0.07,-0.43,0.91
4828,0.07,-0.43,0.91
4847,0.07,-0.44,0.91
4865,0.06,-0.44,0.91
4884,0.07,-0.44,0.92
4902,0.09,-0.44,0.92
4921,0.08,-0.43,0.94
4939,0.06,-0.42,0.90
4958,0.08,-0.43,0.91
4976,0.10,-0.43,0.92
4995,0.09,-0.43,0.91
5013,0.08,-0.43,0.92
5032,0.05,-0.43,0.93
5050,0.03,-0.43,0.92
5069,0.04,-0.43,0.90
5087,0.05,-0.44,0.91
5106,0.07,-0.44,0.92
5124,0.04,-0.40,0.85
5143,0.06,-0.43,1.01
5161,0.04,-0.42,0.89
5180,0.07,-0.43,0.93
5198,0.06,-0.44,0.95
5217,0.02,-0.44,0.94
5235,-0.01,-0.44,0.93
5254,-0.07,-0.44,0.91
5272,-0.11,-0.45,0.90
5291,-0.10,-0.45,0.88
5309,-0.09,-0.44,0.88
5328,-0.09,-0.44,0.91
5346,-0.08,-0.43,0.98
5365,-0.01,-0.43,1.02
5383,-0.07,-0.43,1.09
5402,-0.03,-0.45,1.10
5420,-0.10,-0.44,1.06
5439,-0.10,-0.43,0.90
5457,-0.14,-0.43,0.87
5476,-0.16,-0.43,0.88
5494,-0.26,-0.44,0.95
5513,-0.29,-0.45,1.09
5531,-0.20,-0.43,1.11
5550,-0.01,-0.43,0.88
5568,0.18,-0.43,0.86
5587,0.30,-0.42,0.83
5605,0.37,-0.42,0.83
5624,0.36,-0.42,0.91
5642,0.33,-0.45,0.97
5661,0.26,-0.43,1.01
5679,0.24,-0.42,1.00
5698,0.35,-0.44,0.99
5716,0.37,-0.41,0.88
5735,0.40,-0.42,0.90
5753,0.36,-0.44,1.01
5772,0.26,-0.45,1.11
5790,0.20,-0.46,1.21
5809,0.24,-0.48,1.26
5827,0.32,-0.49,1.31
5846,0.49,-0.59,1.27
5864,0.46,-0.50,1.22
5883,0.42,-0.55,1.14
5901,0.25,-0.59,1.25
5920,0.15,-0.60,1.29
5938,0.24,-0.53,1.26
5957,0.31,-0.56,1.46
5975,0.40,-0.54,1.42
5994,0.43,-0.52,1.55
6012,0.41,-0.53,1.60
6031,0.37,-0.53,1.60
6049,0.38,-0.53,1.52
6068,0.43,-0.53,1.25
6086,0.48,-0.46,1.23
6105,0.52,-0.44,0.92
6123,0.41,-0.38,0.77
6142,0.52,-0.44,0.74
6160,0.58,-0.29,1.02
6179,0.74,-0.36,1.03
6197,0.91,-0.35,1.11
6216,0.97,-0.31,1.07
6234,0.96,-0.30,1.02
6253,0.83,-0.27,1.06
6271,0.69,-0.28,0.95
6290,0.68,-0.28,0.87
6308,0.67,-0.29,0.75
6327,0.66,-0.30,0.66
6345,0.63,-0.29,0.56
6364,0.60,-0.31,0.49
6382,0.47,-0.34,0.48
6401,0.47,-0.35,0.46
6419,0.48,-0.36,0.44
6438,0.46,-0.36,0.36
6456,0.43,-0.36,0.28
6475,0.28,-0.36,0.19
6493,0.21,-0.35,0.06
6512,0.13,-0.40,0.06
6530,0.09,-0.41,0.09
6549,0.10,-0.40,-0.03
6567,0.19,-0.43,0.05
6586,0.26,-0.41,0.04
6604,0.29,-0.40,-0.15
6623,0.21,-0.40,-0.11
6641,0.17,-0.39,-0.18
6660,0.06,-0.38,-0.30
6678,0.12,-0.39,-0.33
6697,0.12,-0.38,-0.39
6715,0.18,-0.38,-0.36
6734,0.19,-0.37,-0.41
6752,0.14,-0.37,-0.46
6771,0.15,-0.37,-0.47
6789,0.19,-0.37,-0.53
6808,0.18,-0.36,-0.64
6826,0.13,-0.36,-0.63
6845,0.10,-0.37,-0.63
6863,0.12,-0.33,-0.68
6882,0.09,-0.31,-0.84
6900,0.13,-0.27,-0.91
6919,0.14,-0.25,-1.09
6937,0.08,-0.21,-1.30
6956,0.07,-0.19,-1.45
6974,0.00,-0.18,-1.56
6993,-0.06,-0.13,-1.78
7011,-0.18,-0.09,-2.11
7030,-0.29,-0.13,-2.30
7048,-0.38,-0.11,-2.41
7067,-0.44,-0.15,-2.21
7085,-0.48,-0.15,-2.05
7104,-0.38,-0.18,-1.87
7122,-0.28,-0.20,-1.74
7141,-0.17,-0.21,-1.61
7159,-0.14,-0.21,-1.53
7178,-0.13,-0.22,-1.41
7196,-0.13,-0.22,-1.33
7215,-0.09,-0.21,-1.32
7233,-0.07,-0.22,-1.28
7252,-0.08,-0.22,-1.22
7270,-0.05,-0.24,-1.12
7289,-0.10,-0.24,-1.05
7307,-0.10,-0.25,-1.04
7326,-0.14,-0.22,-1.02
7344,-0.08,-0.25,-0.96
7363,-0.08,-0.21,-0.95
7381,-0.01,-0.23,-0.93
7400,0.06,-0.21,-0.92
7418,0.13,-0.18,-0.85
7437,-0.03,-0.23,-0.65
7455,-0.14,-0.20,-0.51
7474,-0.26,-0.22,-0.36
7492,-0.28,-0.23,-0.34
7511,-0.28,-0.22,-0.31
7529,-0.20,-0.20,-0.29
7548,-0.04,-0.15,-0.31
7566,0.16,-0.10,-0.24
7585,0.29,-0.07,0.05
7603,0.49,-0.11,0.51
7622,0.66,-0.16,0.92
7640,0.46,-0.25,1.21
7659,-0.04,-0.34,1.24
7677,-0.42,-0.40,0.92
7696,-0.46,-0.42,0.67
7714,-0.37,-0.40,0.47
7733,-0.15,-0.34,0.43
7751,0.15,-0.32,0.70
7770,0.36,-0.33,1.01
7788,0.50,-0.37,1.22
7807,0.50,-0.42,1.41
7825,0.30,-0.46,1.33
7844,-0.16,-0.51,1.13
7862,-0.41,-0.49,0.85
7881,-0.54,-0.47,0.82
7899,-0.45,-0.46,0.86
7918,-0.19,-0.42,0.83
7936,0.03,-0.37,0.89
7955,0.17,-0.36,1.09
7973,0.27,-0.35,1.19
7992,0.23,-0.33,1.36
8010,0.07,-0.37,1.35
8029,-0.03,-0.37,1.30
8047,-0.22,-0.37,1.26
8066,-0.28,-0.41,1.30
8084,-0.07,-0.42,1.14
8103,0.00,-0.33,1.31
8121,0.11,-0.29,1.21
8140,0.14,-0.29,1.33
8158,0.21,-0.31,1.60
8177,0.17,-0.32,1.61
8195,0.17,-0.33,1.70
8214,0.12,-0.34,1.52
8232,0.12,-0.34,1.40
8251,0.13,-0.34,1.34
8269,0.12,-0.34,1.28
8288,0.12,-0.33,1.25
8306,0.10,-0.33,1.24
8325,0.10,-0.33,1.22
8343,0.09,-0.32,1.21
8362,0.12,-0.32,1.24
8380,0.10,-0.31,1.29
8399,0.06,-0.30,1.28
8417,0.06,-0.29,1.24
8436,0.00,-0.27,1.20
8454,0.02,-0.27,1.22
8473,0.04,-0.25,1.19
8491,0.08,-0.25,1.13
8510,0.11,-0.23,1.09
8528,0.10,-0.23,1.07
8547,0.09,-0.23,1.06
8565,0.10,-0.22,1.03
8584,0.11,-0.22,1.03
8602,0.13,-0.22,1.04
8621,0.11,-0.22,1.03
8639,0.03,-0.22,1.05
8658,0.01,-0.22,1.06
8676,0.01,-0.21,1.05
8695,0.03,-0.22,1.09
8713,0.03,-0.23,1.08
8732,0.04,-0.23,1.07
8750,0.05,-0.22,1.02
8769,0.00,-0.21,1.06
8787,0.02,-0.22,1.07
8806,0.02,-0.23,1.07
8824,-0.00,-0.21,1.09
8843,0.00,-0.22,1.08
8861,0.01,-0.22,1.07
8880,0.01,-0.21,1.06
8898,0.02,-0.21,1.07
8917,0.01,-0.21,1.09
8935,0.00,-0.20,1.09
8954,-0.01,-0.20,1.06
8972,-0.01,-0.20,1.05
8991,-0.01,-0.20,1.04
9009,-0.00,-0.20,1.04
9028,-0.00,-0.19,1.04
9046,-0.00,-0.19,1.01
9065,-0.01,-0.19,1.02
9083,-0.02,-0.19,0.98
9102,-0.02,-0.19,0.98
9120,0.01,-0.19,0.98
9139,0.01,-0.19,0.99
9157,0.04,-0.19,0.98
9176,0.05,-0.19,0.97
9194,0.05,-0.19,0.95
9213,0.07,-0.20,0.97
9231,0.07,-0.19,0.99
9250,0.05,-0.19,0.98
9268,0.03,-0.19,0.97
9287,0.02,-0.20,0.95
9305,0.03,-0.20,0.97
9324,0.06,-0.20,0.97
9342,0.05,-0.20,0.96
9361,0.05,-0.20,0.97
9379,0.04,-0.20,0.95
9398,0.04,-0.20,0.97
9416,0.04,-0.20,0.99
9435,0.04,-0.20,0.99
9453,0.06,-0.20,0.99
9472,0.05,-0.19,1.00
9490,0.04,-0.19,1.00
9509,0.04,-0.20,1.02
9527,0.04,-0.20,1.03
9546,0.05,-0.20,1.01
9564,0.05,-0.20,1.01
9583,0.03,-0.20,1.00
9601,0.02,-0.20,1.03
9620,0.05,-0.20,1.06
9638,0.07,-0.20,1.07
9657,0.06,-0.20,1.08
9675,0.05,-0.20,1.07
9694,0.04,-0.20,1.03
9712,0.05,-0.20,1.04
9731,0.04,-0.21,1.02
9749,0.04,-0.21,1.04
9768,0.03,-0.21,1.01
9786,0.04,-0.21,0.99
9805,0.05,-0.20,0.97
9823,0.08,-0.20,0.99
9842,0.07,-0.20,0.99
9860,0.06,-0.20,0.96
9879,0.04,-0.19,0.97
9897,0.02,-0.19,0.97
9916,0.04,-0.20,0.96
9934,0.05,-0.20,0.97
9953,0.06,-0.19,0.96
9971,0.07,-0.20,0.97
9990,0.06,-0.20,0.98
10008,0.04,-0.20,1.01
10027,0.04,-0.21,1.06
10045,0.04,-0.21,1.11
10064,0.04,-0.22,1.14
10082,0.04,-0.23,1.20
10101,0.06,-0.25,1.24
10119,0.06,-0.26,1.28
10138,0.04,-0.27,1.29
10156,0.01,-0.29,1.32
10175,-0.03,-0.29,1.32
10193,-0.01,-0.29,1.41
10212,0.05,-0.30,1.46
10230,0.12,-0.29,1.47
10249,0.19,-0.31,1.48
10267,0.27,-0.31,1.49
10286,0.27,-0.32,1.51
10304,0.22,-0.33,1.52
10323,0.21,-0.34,1.54
10341,0.16,-0.34,1.45
10360,0.18,-0.34,1.51
10378,0.20,-0.35,1.50
10397,0.24,-0.36,1.55
10415,0.33,-0.36,1.44
10434,0.33,-0.36,1.37
10452,0.28,-0.37,1.22
10471,0.29,-0.38,1.23
10489,0.22,-0.39,1.31
10508,0.23,-0.39,1.32
10526,0.27,-0.40,1.27
10545,0.33,-0.40,1.18
10563,0.33,-0.40,1.13
10582,0.32,-0.39,1.10
10600,0.33,-0.44,1.02
10619,0.30,-0.43,0.88
10637,0.26,-0.44,0.83
10656,0.20,-0.44,0.83
10674,0.24,-0.49,0.88
10693,0.29,-0.47,0.85
10711,0.24,-0.49,0.82
10730,0.22,-0.49,0.72
10748,0.10,-0.51,0.73
10767,0.01,-0.52,0.69
10785,0.04,-0.55,0.65
10804,0.09,-0.57,0.55
10822,0.10,-0.57,0.55
10841,0.04,-0.57,0.42
10859,-0.04,-0.58,0.40
10878,-0.04,-0.57,0.31
10896,-0.02,-0.59,0.31
10915,0.02,-0.61,0.43
10933,0.03,-0.61,0.38
10952,0.05,-0.62,0.32
10970,0.07,-0.62,0.27
10989,0.04,-0.61,0.16
11007,-0.04,-0.62,0.10
11026,-0.10,-0.63,0.13
11044,-0.10,-0.65,0.15
11063,-0.06,-0.66,0.12
11081,0.01,-0.66,0.08
11100,0.02,-0.66,0.00
11118,-0.08,-0.66,-0.01
11137,-0.13,-0.66,-0.01
11155,-0.08,-0.66,-0.09
11174,-0.06,-0.65,-0.17
11192,-0.01,-0.65,-0.24
11211,-0.00,-0.64,-0.22
11229,-0.05,-0.64,-0.25
11248,-0.12,-0.64,-0.30
11266,-0.17,-0.64,-0.39
11285,-0.21,-0.64,-0.45
11303,-0.23,-0.65,-0.49
11322,-0.23,-0.66,-0.48
11340,-0.16,-0.67,-0.51
11359,-0.09,-0.66,-0.53
11377,-0.06,-0.66,-0.47
11396,-0.08,-0.65,-0.41
11414,-0.10,-0.65,-0.46
11433,-0.15,-0.64,-0.47
11451,-0.16,-0.64,-0.49
11470,-0.19,-0.63,-0.53
11488,-0.18,-0.62,-0.60
11507,-0.20,-0.63,-0.64
11525,-0.16,-0.62,-0.70
11544,-0.13,-0.62,-0.66
11562,-0.13,-0.61,-0.72
11581,-0.18,-0.61,-0.72
11599,-0.18,-0.60,-0.76
11618,-0.18,-0.60,-0.76
11636,-0.16,-0.59,-0.72
11655,-0.16,-0.60,-0.71
11673,-0.15,-0.60,-0.74
11692,-0.15,-0.60,-0.78
11710,-0.15,-0.59,-0.82
11729,-0.15,-0.59,-0.82
11747,-0.16,-0.59,-0.77
11766,-0.17,-0.59,-0.74
11784,-0.13,-0.58,-0.78
11803,-0.12,-0.58,-0.80
11821,-0.15,-0.58,-0.78
11840,-0.14,-0.57,-0.82
11858,-0.13,-0.58,-0.81
11877,-0.11,-0.57,-0.83
11895,-0.12,-0.57,-0.81
11914,-0.13,-0.57,-0.81
11932,-0.13,-0.58,-0.81
11951,-0.15,-0.58,-0.78
11969,-0.16,-0.58,-0.80
11988,-0.14,-0.58,-0.80
12006,-0.13,-0.58,-0.81
12025,-0.15,-0.57,-0.80
12043,-0.16,-0.56,-0.80
12062,-0.14,-0.57,-0.83
12080,-0.16,-0.57,-0.80
12099,-0.18,-0.57,-0.84
12117,-0.21,-0.57,-0.85
12136,-0.21,-0.57,-0.85
12154,-0.19,-0.56,-0.91
12173,-0.19,-0.56,-0.90
12191,-0.21,-0.55,-0.89
12210,-0.22,-0.55,-0.89
12228,-0.23,-0.54,-0.90
12247,-0.20,-0.54,-0.93
12265,-0.19,-0.53,-0.95
12284,-0.19,-0.52,-0.98
12302,-0.22,-0.50,-1.00
12321,-0.25,-0.49,-1.07
12339,-0.26,-0.46,-1.10
12358,-0.27,-0.43,-1.15
12376,-0.24,-0.41,-1.19
12395,-0.26,-0.39,-1.21
12413,-0.32,-0.37,-1.21
12432,-0.32,-0.35,-1.24
12450,-0.33,-0.35,-1.30
12469,-0.35,-0.34,-1.35
12487,-0.32,-0.33,-1.35
12506,-0.29,-0.32,-1.27
12524,-0.24,-0.32,-1.23
12543,-0.18,-0.32,-1.21
12561,-0.15,-0.32,-1.15
12580,-0.09,-0.32,-1.11
12598,-0.15,-0.31,-1.07
12617,-0.23,-0.32,-0.98
12635,-0.25,-0.32,-0.97
12654,-0.22,-0.32,-0.97
12672,-0.14,-0.34,-0.92
12691,-0.10,-0.36,-0.83
12709,-0.06,-0.40,-0.72
12728,-0.08,-0.41,-0.67
12746,0.01,-0.43,-0.62
12765,0.11,-0.43,-0.58
12783,-0.02,-0.45,-0.48
12802,-0.15,-0.49,-0.15
12820,-0.31,-0.53,-0.05
12839,-0.40,-0.59,0.13
12857,-0.34,-0.62,0.07
12876,-0.13,-0.63,-0.09
12894,-0.02,-0.65,-0.04
12913,-0.02,-0.66,-0.05
12931,-0.02,-0.67,-0.03
12950,0.02,-0.68,-0.01
12968,0.03,-0.68,0.05
12987,-0.05,-0.67,0.21
13005,-0.15,-0.69,0.33
13024,-0.16,-0.71,0.40
13042,0.04,-0.71,0.27
13061,0.16,-0.71,0.25
13079,0.21,-0.72,0.29
13098,0.22,-0.73,0.29
13116,0.17,-0.72,0.22
13135,0.04,-0.71,0.29
13153,-0.10,-0.70,0.37
13172,-0.18,-0.71,0.54
13190,-0.12,-0.72,0.56
13209,0.02,-0.73,0.54
13227,0.12,-0.72,0.41
13246,0.15,-0.73,0.43
13264,0.21,-0.72,0.47
13283,0.23,-0.69,0.45
13301,0.11,-0.67,0.56
13320,-0.09,-0.61,0.70
13338,-0.31,-0.69,0.81
13357,-0.30,-0.69,0.76
13375,-0.29,-0.68,0.72
13394,-0.22,-0.68,0.69
13412,-0.16,-0.67,0.72
13431,-0.10,-0.65,0.80
13449,0.00,-0.64,0.86
13468,0.10,-0.63,0.92
13486,0.07,-0.62,1.02
13505,-0.10,-0.63,1.10
13523,-0.14,-0.63,1.05
13542,-0.10,-0.62,0.95
13560,-0.09,-0.63,0.92
13579,-0.05,-0.60,0.97
13597,-0.07,-0.63,1.02
13616,-0.08,-0.59,1.04
13634,-0.09,-0.59,1.11
13653,-0.04,-0.58,1.16
13671,-0.00,-0.58,1.12
13690,0.03,-0.58,1.07
13708,0.04,-0.59,1.07
13727,0.01,-0.58,1.03
13745,-0.06,-0.60,1.06
13764,-0.03,-0.62,0.91
13782,-0.08,-0.55,1.09
13801,-0.08,-0.57,1.03
13819,-0.03,-0.56,1.12
13838,-0.06,-0.56,1.13
13856,-0.03,-0.56,1.10
13875,0.02,-0.56,1.05
13893,0.02,-0.52,1.05
13912,-0.00,-0.53,1.06
13930,-0.03,-0.52,1.05
13949,-0.05,-0.54,1.01
13967,-0.05,-0.54,1.01
13986,-0.05,-0.54,1.00
14004,-0.03,-0.52,0.99
14023,-0.03,-0.52,0.99
14041,-0.04,-0.52,0.97
14060,-0.04,-0.50,0.95
14078,-0.03,-0.49,0.92
14097,0.01,-0.48,0.91
14115,0.04,-0.47,0.90
14134,0.05,-0.46,0.91
14152,-0.01,-0.45,0.91
14171,-0.03,-0.45,0.96
14189,-0.01,-0.46,0.97
14208,-0.01,-0.45,1.00
14226,-0.01,-0.44,0.99
14245,-0.01,-0.44,0.99
14263,-0.03,-0.43,0.98
14282,-0.02,-0.43,0.95
14300,-0.05,-0.43,0.99
14319,-0.04,-0.43,0.99
14337,0.00,-0.42,0.97
14356,0.02,-0.42,0.99
14374,0.01,-0.42,0.99
14393,-0.02,-0.41,1.00
14411,-0.03,-0.41,1.01
14430,-0.02,-0.41,1.00
14448,0.01,-0.41,0.98
14467,-0.02,-0.41,0.98
14485,-0.05,-0.41,1.01
14504,-0.06,-0.40,0.99
14522,-0.05,-0.39,0.97
14541,-0.04,-0.39,0.97
14559,-0.03,-0.39,0.99
14578,-0.03,-0.39,0.99
14596,-0.03,-0.38,0.97
14615,-0.03,-0.37,1.01
14633,-0.05,-0.37,0.99
14652,-0.03,-0.37,1.00
14670,-0.04,-0.36,1.01
14689,-0.04,-0.36,0.99
14707,-0.03,-0.36,0.97
14726,-0.01,-0.36,0.96
14744,-0.00,-0.35,0.97
14763,0.01,-0.36,0.96
14781,0.00,-0.35,1.01
14800,-0.01,-0.36,1.02
14818,-0.02,-0.37,1.02
14837,-0.03,-0.36,0.99
14855,-0.07,-0.37,0.99
14874,-0.08,-0.35,0.96
14892,-0.06,-0.36,1.00
14911,-0.02,-0.37,0.99
14929,-0.03,-0.36,1.00
14948,-0.03,-0.36,1.03
14966,-0.03,-0.36,1.00
14985,-0.03,-0.36,1.01
15003,-0.05,-0.35,1.00
15022,-0.06,-0.36,1.01
15040,-0.07,-0.36,1.01
15059,-0.05,-0.36,1.03
15077,-0.04,-0.36,1.02
15096,-0.02,-0.36,1.03
15114,-0.02,-0.35,1.00
15133,-0.03,-0.35,1.00
15151,-0.05,-0.35,0.99
15170,-0.04,-0.35,1.00
15188,-0.04,-0.35,1.00
15207,-0.03,-0.36,1.03
15225,-0.04,-0.36,1.06
15244,-0.04,-0.36,1.05
15262,-0.03,-0.36,1.07
15281,-0.01,-0.37,1.07
15299,0.00,-0.37,1.09
15318,0.01,-0.37,1.05
15336,0.00,-0.38,1.08
15355,-0.02,-0.38,1.09
15373,-0.04,-0.40,1.06
15392,-0.04,-0.37,1.04
15410,-0.03,-0.37,1.07
15429,-0.04,-0.38,1.04
15447,-0.02,-0.40,1.28
15466,-0.00,-0.40,1.14
15484,0.02,-0.40,1.20
15503,0.04,-0.40,1.15
15521,0.03,-0.39,1.21
15540,0.03,-0.41,1.22
