timestamp,AX,AY,AZ
6863,1.17,-0.02,-1.25
6882,1.32,-0.01,-1.30
6900,1.43,-0.01,-1.30
6919,1.60,-0.06,-1.26
6937,1.69,-0.10,-1.17
6956,1.60,-0.09,-1.19
6974,1.44,-0.07,-1.27
6993,1.31,-0.08,-1.27
7011,1.21,-0.06,-1.15
7030,1.07,-0.06,-0.99
7048,0.89,-0.06,-0.92
7067,0.71,-0.06,-0.85
7085,0.50,-0.07,-0.82
7104,0.20,-0.07,-0.87
7122,-0.07,-0.08,-0.92
7141,-0.29,-0.10,-0.95
7159,-0.53,-0.09,-0.98
7178,-0.79,-0.11,-0.96
7196,-1.01,-0.11,-0.91
7215,-1.21,-0.15,-0.87
7233,-1.44,-0.16,-0.89
7252,-1.58,-0.17,-0.94
7270,-1.56,-0.18,-0.91
7289,-1.44,-0.20,-0.84
7307,-1.27,-0.21,-0.80
7326,-1.11,-0.22,-0.73
7344,-0.98,-0.21,-0.67
7363,-0.85,-0.20,-0.65
7381,-0.71,-0.18,-0.56
7400,-0.53,-0.17,-0.41
7418,-0.28,-0.14,-0.40
7437,-0.02,-0.11,-0.61
7455,0.22,-0.10,-0.91
7474,0.49,-0.02,-0.97
7492,0.85,-0.05,-0.96
7511,1.11,-0.02,-1.07
7529,1.28,-0.03,-1.21
7548,1.37,-0.02,-1.33
7566,1.48,-0.08,-1.28
7585,1.50,-0.06,-1.23
7603,1.47,-0.05,-1.24
7622,1.44,-0.05,-1.19
7640,1.32,-0.05,-1.16
7659,1.14,-0.02,-1.14
7677,1.04,-0.01,-1.09
7696,0.93,-0.01,-1.00
7714,0.73,0.00,-0.93
7733,0.49,0.01,-0.92
7751,0.25,-0.00,-0.94
7770,0.00,-0.03,-1.01
7788,-0.24,-0.06,-1.02
7807,-0.43,-0.11,-0.95
7825,-0.62,-0.15,-0.90
7844,-0.83,-0.17,-0.90
7862,-1.06,-0.16,-0.92
7881,-1.28,-0.14,-0.96
7899,-1.44,-0.13,-0.98
7918,-1.53,-0.14,-0.96
7936,-1.50,-0.13,-0.98
7955,-1.35,-0.15,-0.93
7973,-1.17,-0.18,-0.87
7992,-1.05,-0.19,-0.77
8010,-0.97,-0.17,-0.68
8029,-0.78,-0.16,-0.54
8047,-0.61,-0.15,-0.43
8066,-0.53,-0.10,-0.51
8084,-0.38,-0.03,-0.72
8103,-0.09,0.02,-0.87
8121,0.27,0.05,-0.93
8140,0.67,0.06,-0.95
8158,1.01,0.04,-1.02
8177,1.24,0.05,-1.14
8195,1.37,0.05,-1.27
8214,1.42,0.02,-1.32
8232,1.47,0.01,-1.27
8251,1.56,0.00,-1.21
8269,1.60,0.01,-1.22
8288,1.57,0.01,-1.22
8306,1.42,0.02,-1.16
8325,1.24,0.04,-1.09
8343,1.17,0.03,-1.00
8362,1.06,0.02,-0.90
8380,0.84,0.04,-0.87
8399,0.63,0.05,-0.86
8417,0.41,0.03,-0.85
8436,0.14,0.01,-0.93
8454,-0.12,-0.02,-0.94
8473,-0.32,-0.07,-0.89
8491,-0.54,-0.10,-0.90
8510,-0.78,-0.11,-0.93
8528,-1.02,-0.13,-0.93
8547,-1.23,-0.13,-0.94
8565,-1.36,-0.12,-0.98
8584,-1.44,-0.13,-0.98
8602,-1.44,-0.15,-0.93
8621,-1.36,-0.17,-0.88
8639,-1.30,-0.18,-0.84
8658,-1.17,-0.19,-0.78
8676,-1.03,-0.19,-0.74
8695,-0.95,-0.17,-0.72
8713,-0.86,-0.14,-0.68
8732,-0.75,-0.10,-0.64
8750,-0.66,-0.04,-0.65
8769,-0.51,0.02,-0.73
8787,-0.24,0.08,-0.83
8806,0.13,0.12,-0.87
8824,0.48,0.12,-0.90
8843,0.76,0.13,-1.00
8861,1.03,0.15,-1.17
8880,1.30,0.14,-1.30
8898,1.47,0.09,-1.32
8917,1.56,0.06,-1.26
8935,1.64,0.06,-1.23
8954,1.65,0.06,-1.27
8972,1.62,0.05,-1.30
8991,1.57,0.03,-1.25
9009,1.49,0.03,-1.16
9028,1.33,0.04,-1.07
9046,1.17,0.06,-1.01
9065,1.04,0.06,-0.96
9083,0.81,0.07,-0.92
9102,0.54,0.08,-0.90
9120,0.34,0.07,-0.90
9139,0.17,0.06,-0.94
9157,-0.04,0.04,-0.95
9176,-0.30,-0.01,-0.95
9194,-0.53,-0.05,-0.97
9213,-0.66,-0.09,-0.97
9231,-0.75,-0.13,-0.93
9250,-0.92,-0.14,-0.92
9268,-1.19,-0.16,-0.95
9287,-1.44,-0.18,-0.95
9305,-1.54,-0.19,-0.90
9324,-1.52,-0.22,-0.88
9342,-1.47,-0.22,-0.85
9361,-1.36,-0.21,-0.79
9379,-1.22,-0.20,-0.70
9398,-1.11,-0.18,-0.61
9416,-0.99,-0.15,-0.58
9435,-0.87,-0.11,-0.58
9453,-0.70,-0.07,-0.58
9472,-0.50,-0.03,-0.63
9490,-0.25,0.03,-0.72
9509,0.17,0.08,-0.84
9527,0.68,0.10,-0.95
9546,1.07,0.10,-1.10
9564,1.33,0.08,-1.22
9583,1.47,0.07,-1.31
9601,1.57,0.07,-1.28
9620,1.62,0.02,-1.27
9638,1.64,0.03,-1.27
9657,1.68,0.02,-1.28
9675,1.66,0.02,-1.23
9694,1.54,0.02,-1.17
9712,1.38,0.03,-1.10
9731,1.23,0.02,-1.04
9749,1.05,0.01,-0.98
9768,0.81,0.01,-0.93
9786,0.54,0.01,-0.88
9805,0.32,-0.00,-0.87
9823,0.11,-0.04,-0.91
9842,-0.19,-0.05,-0.99
9860,-0.51,-0.07,-1.02
9879,-0.78,-0.08,-0.98
9897,-1.00,-0.09,-0.99
9916,-1.20,-0.09,-0.95
9934,-1.42,-0.10,-0.95
