timestamp,AX,AY,AZ
14966,-0.39,-0.18,-0.89
14985,-0.42,-0.17,-0.86
15003,-0.49,-0.14,-0.80
15022,-0.60,-0.12,-0.82
15040,-0.63,-0.11,-0.85
15059,-0.52,-0.13,-0.85
15077,-0.38,-0.15,-0.85
15096,-0.44,-0.15,-0.91
15114,-0.43,-0.15,-0.88
15133,-0.46,-0.14,-0.85
15151,-0.51,-0.13,-0.86
15170,-0.53,-0.12,-0.83
15188,-0.56,-0.12,-0.86
15207,-0.53,-0.12,-0.87
15225,-0.51,-0.13,-0.88
15244,-0.48,-0.14,-0.89
15262,-0.45,-0.14,-0.86
15281,-0.45,-0.14,-0.84
15299,-0.48,-0.14,-0.86
15318,-0.49,-0.13,-0.84
15336,-0.52,-0.13,-0.81
15355,-0.52,-0.14,-0.81
15373,-0.53,-0.14,-0.81
15392,-0.53,-0.13,-0.80
15410,-0.54,-0.14,-0.85
15429,-0.49,-0.14,-0.83
15447,-0.43,-0.15,-0.80
15466,-0.44,-0.16,-0.82
15484,-0.45,-0.15,-0.84
15503,-0.50,-0.15,-0.82
15521,-0.49,-0.15,-0.80
15540,-0.47,-0.15,-0.81
15558,-0.47,-0.15,-0.82
15577,-0.46,-0.15,-0.84
15595,-0.43,-0.16,-0.82
15614,-0.47,-0.15,-0.83
15632,-0.46,-0.15,-0.81
15651,-0.45,-0.16,-0.81
15669,-0.45,-0.16,-0.85
15688,-0.45,-0.15,-0.85
15706,-0.50,-0.14,-0.85
15725,-0.50,-0.14,-0.85
15743,-0.51,-0.13,-0.86
15762,-0.54,-0.13,-0.85
15780,-0.54,-0.13,-0.86
15799,-0.55,-0.13,-0.85
15817,-0.55,-0.13,-0.87
15836,-0.55,-0.13,-0.84
15854,-0.65,-0.11,-0.86
15873,-0.73,-0.08,-0.87
15891,-0.76,-0.05,-0.79
15910,-0.81,-0.04,-0.82
15928,-0.86,-0.00,-0.81
15947,-0.87,0.01,-0.79
15965,-0.88,0.02,-0.81
15984,-1.03,0.07,-0.80
16002,-1.11,0.11,-0.79
16021,-1.14,0.14,-0.70
16039,-1.19,0.18,-0.68
16058,-1.34,0.24,-0.69
16076,-1.48,0.29,-0.68
16095,-1.53,0.34,-0.70
16113,-1.54,0.37,-0.63
16132,-1.56,0.41,-0.64
16150,-1.52,0.45,-0.64
16169,-1.48,0.49,-0.66
16187,-1.45,0.55,-0.70
16206,-1.50,0.64,-0.69
16224,-1.46,0.67,-0.66
16243,-1.39,0.70,-0.60
16261,-1.43,0.75,-0.57
16280,-1.29,0.85,-0.56
16298,-1.10,0.90,-0.52
16317,-0.95,0.96,-0.52
16335,-0.78,1.00,-0.57
16354,-0.45,1.00,-0.40
16372,-0.25,1.00,-0.36
16391,-0.05,1.01,-0.58
16409,0.02,0.93,-0.67
16428,0.21,0.93,-0.65
16446,0.44,0.92,-0.59
16465,0.86,0.87,-0.74
16483,1.12,0.79,-1.09
16502,1.29,0.68,-1.35
16520,1.46,0.53,-1.42
16539,1.15,0.36,-1.42
16557,1.18,0.40,-1.24
16576,1.09,0.35,-1.37
16594,0.91,0.31,-1.28
16613,0.91,0.26,-1.28
16631,0.84,0.22,-1.21
16650,0.73,0.20,-1.14
16668,0.77,0.16,-1.21
16687,0.76,0.13,-1.23
16705,0.68,0.14,-1.23
16724,0.64,0.14,-1.21
16742,0.58,0.13,-1.16
16761,0.57,0.18,-1.27
16779,0.38,0.18,-1.28
16798,0.22,0.12,-1.28
16816,0.32,0.16,-1.29
16835,0.24,0.13,-1.24
16853,0.30,0.08,-1.23
16872,0.34,0.05,-1.16
16890,0.26,0.05,-1.17
16909,0.21,-0.02,-1.13
16927,0.35,0.02,-1.13
16946,0.20,-0.04,-1.02
16964,0.22,0.03,-1.18
16983,0.04,0.01,-1.01
17001,0.06,-0.01,-1.12
17020,0.03,-0.02,-1.04
17038,-0.02,-0.04,-0.98
17057,0.03,-0.07,-1.04
17075,0.04,-0.07,-0.98
17094,-0.01,-0.08,-0.92
17112,-0.04,-0.07,-0.94
17131,-0.07,-0.07,-0.94
17149,-0.08,-0.07,-0.96
17168,-0.09,-0.07,-1.00
17186,-0.14,-0.06,-1.04
17205,-0.12,-0.06,-0.99
17223,-0.16,-0.05,-1.01
17242,-0.19,-0.04,-1.02
17260,-0.13,-0.05,-0.97
17279,-0.13,-0.06,-0.99
17297,-0.08,-0.07,-0.96
17316,-0.06,-0.08,-0.95
17334,-0.08,-0.09,-1.00
17353,-0.06,-0.09,-1.00
17371,-0.04,-0.09,-0.95
17390,0.01,-0.10,-0.99
17408,-0.07,-0.08,-1.01
17427,-0.04,-0.08,-0.99
17445,-0.03,-0.08,-0.99
17464,-0.04,-0.08,-0.93
17482,-0.02,-0.08,-0.87
17501,-0.08,-0.07,-0.96
17519,-0.04,-0.08,-0.95
17538,-0.02,-0.08,-0.94
17556,-0.02,-0.09,-1.01
17575,0.01,-0.09,-1.00
17593,-0.02,-0.08,-0.94
17612,0.00,-0.08,-0.96
17630,-0.03,-0.08,-0.96
17649,-0.08,-0.07,-0.93
17667,-0.04,-0.07,-0.96
17686,-0.06,-0.05,-0.97
17704,-0.05,-0.05,-0.97
17723,-0.05,-0.05,-1.01
17741,-0.08,-0.05,-0.99
17760,-0.06,-0.06,-0.97
17778,-0.09,-0.06,-0.97
17797,-0.04,-0.08,-0.97
17815,-0.01,-0.08,-0.97
17834,-0.05,-0.06,-0.98
17852,-0.03,-0.06,-0.94
17871,-0.07,-0.05,-0.98
17889,-0.04,-0.06,-1.00
17908,-0.02,-0.07,-0.98
17926,-0.07,-0.06,-0.98
17945,-0.04,-0.07,-0.97
17963,-0.02,-0.08,-0.95
17982,-0.04,-0.07,-0.95
18000,-0.04,-0.07,-0.95
18019,-0.04,-0.07,-0.96
18037,0.00,-0.08,-1.03
18056,0.09,-0.10,-1.03
18074,0.04,-0.08,-0.98
18093,0.00,-0.07,-1.00
18111,0.04,-0.07,-1.02
18130,0.04,-0.06,-0.99
18148,0.03,-0.06,-0.99
18167,0.03,-0.05,-1.04
18185,0.07,-0.06,-1.05
18204,0.12,-0.06,-1.03
18222,0.14,-0.06,-1.05
18241,0.17,-0.05,-1.06
18259,0.22,-0.05,-1.07
18278,0.26,-0.03,-1.10
18296,0.27,-0.01,-1.09
18315,0.33,0.01,-1.15
18333,0.42,0.02,-1.25
18352,0.49,0.04,-1.25
18370,0.48,0.07,-1.26
18389,0.51,0.08,-1.26
18407,0.61,0.08,-1.27
18426,0.72,0.09,-1.32
18444,0.74,0.12,-1.30
18463,0.79,0.16,-1.27
18481,0.83,0.18,-1.26
18500,0.87,0.21,-1.28
18518,0.85,0.25,-1.28
18537,0.79,0.30,-1.22
18555,0.67,0.35,-1.15
18574,0.67,0.37,-1.11
18592,0.66,0.39,-1.13
18611,0.65,0.43,-1.11
18629,0.68,0.45,-1.08
18648,0.60,0.49,-1.09
18666,0.54,0.54,-1.03
18685,0.46,0.57,-1.00
18703,0.43,0.57,-0.99
18722,0.28,0.60,-0.96
18740,0.31,0.57,-0.87
18759,0.14,0.56,-0.81
18777,0.11,0.50,-0.83
18796,0.23,0.42,-0.84
18814,0.20,0.36,-0.81
18833,0.01,0.26,-0.79
18851,-0.05,0.10,-0.78
18870,-0.13,0.03,-0.88
18888,-0.16,0.12,-1.01
18907,-0.07,0.28,-1.09
18925,-0.15,0.51,-0.95
18944,-0.38,0.66,-0.80
18962,-0.70,0.73,-0.73
18981,-0.94,0.72,-0.74
18999,-1.00,0.67,-0.66
19018,-0.96,0.55,-0.56
19036,-1.09,0.49,-0.58
19055,-1.18,0.50,-0.42
19073,-1.22,0.34,-0.62
19092,-1.23,0.29,-0.53
19110,-1.27,0.24,-0.58
19129,-1.39,0.18,-0.60
19147,-1.37,0.17,-0.81
19166,-1.33,0.14,-0.65
19184,-1.19,0.12,-0.79
19203,-1.29,0.13,-0.77
19221,-1.27,0.13,-0.77
19240,-1.29,0.14,-0.74
19258,-1.43,0.16,-0.67
19277,-1.43,0.13,-0.71
19295,-1.26,0.07,-0.79
19314,-1.02,0.00,-0.78
19332,-0.92,-0.04,-0.81
19351,-0.84,-0.06,-0.83
19369,-0.79,-0.05,-0.80
19388,-0.80,-0.05,-0.82
19406,-0.73,-0.07,-0.81
19425,-0.73,-0.07,-0.83
19443,-0.70,-0.08,-0.84
19462,-0.59,-0.10,-0.85
19480,-0.55,-0.12,-0.84
19499,-0.53,-0.14,-0.84
19517,-0.53,-0.15,-0.84
19536,-0.48,-0.16,-0.83
19554,-0.40,-0.18,-0.84
19573,-0.45,-0.17,-0.86
19591,-0.43,-0.16,-0.88
19610,-0.35,-0.18,-0.87
19628,-0.36,-0.17,-0.88
19647,-0.39,-0.17,-0.93
19665,-0.36,-0.18,-0.91
19684,-0.36,-0.19,-0.90
19702,-0.38,-0.19,-0.91
19721,-0.42,-0.18,-0.88
19739,-0.43,-0.17,-0.86
19758,-0.41,-0.18,-0.88
19776,-0.39,-0.18,-0.90
19795,-0.38,-0.18,-0.89
19813,-0.43,-0.17,-0.90
19832,-0.42,-0.18,-0.85
19850,-0.46,-0.17,-0.86
19869,-0.46,-0.17,-0.88
19887,-0.46,-0.17,-0.85
19906,-0.45,-0.17,-0.85
19924,-0.45,-0.17,-0.86
19943,-0.44,-0.17,-0.86
19961,-0.47,-0.16,-0.84
19980,-0.42,-0.18,-0.83
19998,-0.48,-0.17,-0.84
20017,-0.45,-0.17,-0.85
20035,-0.42,-0.18,-0.84
20054,-0.39,-0.19,-0.83
20072,-0.41,-0.19,-0.85
20091,-0.44,-0.18,-0.84
20109,-0.47,-0.17,-0.80
20128,-0.49,-0.17,-0.83
20146,-0.53,-0.15,-0.80
20165,-0.52,-0.15,-0.82
20183,-0.49,-0.16,-0.86
20202,-0.47,-0.16,-0.88
20220,-0.42,-0.17,-0.89
20239,-0.43,-0.17,-0.88
20257,-0.43,-0.17,-0.88
20276,-0.44,-0.17,-0.87
20294,-0.49,-0.15,-0.84
20313,-0.47,-0.15,-0.84
20331,-0.53,-0.15,-0.85
20350,-0.48,-0.16,-0.88
20368,-0.45,-0.17,-0.84
20387,-0.48,-0.17,-0.84
20405,-0.52,-0.16,-0.84
20424,-0.55,-0.13,-0.79
20442,-0.61,-0.12,-0.83
20461,-0.64,-0.12,-0.86
20479,-0.60,-0.12,-0.86
20498,-0.60,-0.13,-0.87
20516,-0.60,-0.13,-0.87
20535,-0.65,-0.13,-0.85
20553,-0.69,-0.11,-0.81
20572,-0.77,-0.07,-0.80
20590,-0.87,-0.04,-0.82
20609,-0.96,-0.01,-0.77
20627,-1.07,0.01,-0.79
20646,-1.09,0.01,-0.81
20664,-1.14,0.04,-0.71
20683,-1.13,0.04,-0.72
20701,-1.11,0.06,-0.79
20720,-1.16,0.10,-0.71
20738,-1.09,0.10,-0.75
20757,-1.09,0.10,-0.75
20775,-1.13,0.14,-0.69
20794,-1.11,0.17,-0.71
20812,-1.10,0.21,-0.70
20831,-1.08,0.25,-0.71
20849,-1.12,0.30,-0.73
20868,-1.12,0.33,-0.72
20886,-1.06,0.34,-0.76
20905,-0.96,0.34,-0.77
20923,-0.95,0.36,-0.67
20942,-0.89,0.40,-0.58
20960,-0.78,0.47,-0.56
20979,-0.71,0.45,-0.52
20997,-0.67,0.47,-0.45
21016,-0.62,0.51,-0.46
21034,-0.61,0.56,-0.45
21053,-0.63,0.64,-0.46
21071,-0.64,0.71,-0.42
21090,-0.59,0.77,-0.43
21108,-0.39,0.79,-0.46
21127,-0.19,0.77,-0.54
21145,0.01,0.78,-0.69
21164,0.18,0.79,-0.82
21182,0.33,0.76,-0.91
21201,0.40,0.75,-1.04
21219,0.47,0.75,-1.21
21238,0.63,0.80,-1.25
21256,0.91,0.69,-1.37
21275,1.14,0.59,-1.53
21293,1.13,0.52,-1.48
21312,1.43,0.38,-1.45
21330,1.68,0.21,-1.38
21349,1.65,0.10,-1.36
21367,1.43,0.08,-1.31
21386,1.20,0.09,-1.18
21404,1.04,0.11,-1.13
21423,0.92,0.10,-1.15
21441,0.82,0.11,-1.29
21460,0.83,0.08,-1.24
21478,0.73,0.07,-1.24
21497,0.72,0.04,-1.31
21515,0.55,0.07,-1.14
21534,0.44,-0.01,-1.16
21552,0.46,-0.01,-1.05
21571,0.31,0.03,-1.12
21589,0.27,0.01,-1.07
21608,0.17,-0.00,-1.02
21626,0.07,-0.02,-1.13
21645,0.11,-0.05,-1.09
21663,0.02,-0.04,-1.03
21682,0.00,-0.05,-1.07
21700,-0.04,-0.03,-1.04
21719,-0.10,-0.02,-1.06
21737,-0.06,-0.03,-1.06
21756,-0.05,-0.04,-1.10
21774,-0.03,-0.05,-1.07
21793,-0.01,-0.07,-1.03
21811,0.05,-0.09,-1.11
21830,0.05,-0.09,-1.07
21848,0.03,-0.09,-1.07
21867,0.02,-0.09,-1.07
21885,0.03,-0.09,-1.02
21904,0.05,-0.08,-0.93
21922,0.05,-0.09,-0.94
21941,0.01,-0.09,-0.99
21959,0.04,-0.09,-0.92
21978,0.05,-0.09,-0.88
21996,0.01,-0.09,-0.95
22015,0.06,-0.10,-0.97
22033,0.08,-0.09,-0.93
22052,0.05,-0.08,-0.93
22070,0.05,-0.10,-0.97
22089,0.03,-0.10,-0.98
22107,0.04,-0.09,-0.96
22126,0.02,-0.09,-0.98
22144,-0.03,-0.08,-0.99
22163,-0.03,-0.08,-0.99
22181,-0.02,-0.08,-1.00
22200,-0.01,-0.08,-0.99
22218,-0.03,-0.08,-0.99
22237,-0.03,-0.09,-0.99
22255,-0.01,-0.09,-0.99
22274,-0.00,-0.10,-0.95
22292,0.02,-0.10,-0.95
22311,0.02,-0.10,-0.94
22329,0.03,-0.11,-0.92
22348,0.02,-0.10,-0.95
22366,0.03,-0.09,-0.96
22385,0.04,-0.09,-0.96
22403,0.11,-0.10,-0.95
22422,0.12,-0.10,-1.02
22440,0.18,-0.12,-0.98
22459,0.18,-0.11,-0.98
22477,0.22,-0.11,-0.98
22496,0.20,-0.10,-0.96
22514,0.20,-0.08,-1.01
22533,0.25,-0.07,-0.99
22551,0.26,-0.07,-0.99
22570,0.27,-0.06,-1.03
22588,0.31,-0.06,-1.07
22607,0.34,-0.05,-1.06
22625,0.36,-0.05,-1.06
22644,0.42,-0.05,-1.05
22662,0.44,-0.05,-1.03
22681,0.44,-0.04,-1.04
22699,0.48,-0.04,-1.04
22718,0.50,-0.02,-1.04
22736,0.58,-0.01,-1.07
22755,0.63,-0.01,-1.12
22773,0.61,-0.00,-1.13
22792,0.56,0.02,-1.14
22810,0.47,0.06,-1.14
22829,0.40,0.08,-1.14
22847,0.36,0.09,-1.14
22866,0.34,0.10,-1.10
22884,0.34,0.11,-1.10
22903,0.28,0.11,-1.09
22921,0.30,0.11,-1.10
22940,0.31,0.12,-1.06
22958,0.31,0.12,-1.06
22977,0.33,0.14,-1.07
22995,0.30,0.15,-0.99
23014,0.16,0.19,-1.01
23032,0.04,0.20,-1.03
23051,0.08,0.20,-1.03
23069,0.12,0.19,-1.05
23088,0.16,0.20,-1.02
23106,0.19,0.19,-1.03
23125,0.22,0.17,-1.01
23143,0.25,0.17,-0.98
23162,0.11,0.22,-0.95
23180,-0.03,0.25,-0.90
23199,-0.08,0.26,-0.91
23217,-0.09,0.27,-0.88
23236,-0.12,0.26,-0.89
23254,-0.20,0.27,-0.93
23273,-0.25,0.28,-0.91
23291,-0.26,0.28,-0.86
23310,-0.27,0.29,-0.78
23328,-0.32,0.30,-0.86
23347,-0.43,0.32,-0.85
23365,-0.42,0.30,-0.78
23384,-0.35,0.28,-0.78
23402,-0.38,0.26,-0.78
23421,-0.34,0.30,-0.73
23439,-0.61,0.33,-0.68
23458,-0.79,0.37,-0.59
23476,-0.91,0.35,-0.60
23495,-0.99,0.31,-0.56
23513,-0.99,0.27,-0.57
23532,-1.02,0.24,-0.52
23550,-1.03,0.20,-0.57
23569,-1.09,0.19,-0.52
23587,-1.02,0.13,-0.58
23606,-1.03,0.12,-0.60
23624,-1.12,0.10,-0.65
23643,-1.16,0.09,-0.72
23661,-1.28,0.12,-0.65
23680,-1.17,0.11,-0.74
23698,-1.14,0.09,-0.67
23717,-1.15,0.09,-0.70
23735,-1.05,0.06,-0.84
23754,-0.87,0.02,-0.83
23772,-0.75,-0.01,-0.85
23791,-0.75,-0.02,-0.84
23809,-0.76,-0.02,-0.80
23828,-0.70,-0.03,-0.81
23846,-0.64,-0.04,-0.80
23865,-0.72,-0.02,-0.75
23883,-0.77,-0.01,-0.81
23902,-0.84,0.01,-0.82
23920,-0.90,0.02,-0.81
23939,-0.84,0.01,-0.89
23957,-0.67,-0.02,-1.00
23976,-0.46,-0.06,-1.01
23994,-0.38,-0.08,-1.01
24013,-0.43,-0.06,-1.03
24031,-0.40,-0.07,-0.97
24050,-0.44,-0.06,-0.94
24068,-0.55,-0.04,-0.91
24087,-0.60,-0.04,-0.88
24105,-0.63,-0.04,-0.86
24124,-0.60,-0.05,-0.87
24142,-0.58,-0.06,-0.88
24161,-0.60,-0.06,-0.86
24179,-0.63,-0.05,-0.87
24198,-0.66,-0.04,-0.91
24216,-0.64,-0.03,-0.93
24235,-0.60,-0.04,-0.92
24253,-0.61,-0.03,-0.94
24272,-0.62,-0.01,-0.94
24290,-0.65,0.01,-0.93
24309,-0.73,0.03,-0.94
24327,-0.77,0.04,-0.92
24346,-0.73,0.04,-0.87
24364,-0.72,0.03,-0.91
24383,-0.76,0.03,-0.92
24401,-0.79,0.05,-0.82
24420,-0.80,0.06,-0.82
24438,-0.81,0.07,-0.83
24457,-0.74,0.06,-0.80
24475,-0.74,0.08,-0.78
24494,-0.80,0.12,-0.76
24512,-0.83,0.15,-0.70
24531,-0.87,0.20,-0.67
24549,-0.86,0.22,-0.73
24568,-0.78,0.22,-0.70
24586,-0.66,0.22,-0.72
24605,-0.66,0.23,-0.71
24623,-0.59,0.22,-0.73
24642,-0.63,0.24,-0.68
24660,-0.65,0.28,-0.66
24679,-0.70,0.29,-0.64
24697,-0.75,0.37,-0.57
24716,-0.75,0.43,-0.45
24734,-0.67,0.44,-0.48
24753,-0.66,0.49,-0.46
24771,-0.53,0.52,-0.43
24790,-0.37,0.54,-0.51
24808,-0.27,0.55,-0.59
24827,-0.15,0.57,-0.72
24845,-0.02,0.54,-0.93
24864,0.19,0.55,-1.17
24882,0.40,0.50,-1.10
24901,0.35,0.57,-1.05
24919,0.38,0.62,-1.10
24938,0.40,0.61,-1.10
24956,0.63,0.61,-1.28
24975,0.78,0.56,-1.35
24993,1.04,0.45,-1.49
25012,1.14,0.34,-1.53
25030,1.16,0.24,-1.51
25049,1.23,0.15,-1.47
25067,1.28,0.05,-1.36
25086,1.18,-0.01,-1.26
25104,1.04,-0.02,-1.14
25123,0.85,0.00,-0.99
25141,0.74,0.04,-1.00
25160,0.71,0.07,-1.08
25178,0.78,0.05,-1.08
25197,0.69,0.05,-1.17
25215,0.66,0.04,-1.33
25234,0.44,0.04,-1.26
25252,0.34,0.03,-1.23
25271,0.33,0.03,-1.19
25289,0.26,-0.04,-1.12
25308,0.35,-0.05,-1.09
25326,0.29,-0.09,-1.09
25345,0.16,-0.08,-1.06
25363,0.04,-0.06,-1.07
25382,-0.04,-0.06,-0.95
25400,-0.13,-0.05,-0.96
25419,-0.17,-0.05,-0.96
25437,-0.25,-0.07,-0.86
25456,-0.30,-0.07,-1.02
25474,-0.35,-0.03,-1.03
25493,-0.30,-0.06,-0.92
25511,-0.26,-0.07,-1.07
25530,-0.13,-0.12,-0.99
25548,-0.08,-0.13,-1.06
25567,-0.12,-0.12,-1.01
25585,-0.11,-0.10,-0.98
25604,-0.10,-0.10,-0.95
25622,-0.11,-0.09,-0.99
25641,-0.09,-0.08,-0.97
25659,-0.03,-0.10,-0.93
25678,-0.08,-0.08,-0.98
25696,-0.05,-0.09,-0.92
25715,-0.00,-0.09,-0.92
25733,-0.02,-0.09,-0.94
25752,-0.01,-0.10,-0.97
25770,0.02,-0.09,-0.96
25789,0.02,-0.08,-0.95
25807,0.02,-0.08,-0.97
25826,-0.02,-0.07,-1.03
25844,-0.02,-0.07,-0.99
25863,0.00,-0.07,-0.97
25881,0.01,-0.08,-1.03
25900,0.00,-0.08,-1.02
25918,-0.05,-0.07,-0.98
25937,-0.05,-0.08,-0.99
25955,-0.10,-0.06,-1.00
25974,-0.07,-0.07,-1.02
25992,-0.02,-0.08,-0.99
26011,-0.02,-0.08,-0.98
26029,-0.03,-0.08,-1.02
26048,-0.03,-0.08,-0.97
26066,-0.01,-0.09,-0.96
26085,-0.00,-0.09,-0.98
26103,-0.04,-0.08,-1.00
26122,0.01,-0.08,-0.97
26140,0.01,-0.08,-0.91
26159,-0.04,-0.07,-0.96
26177,-0.02,-0.09,-0.97
26196,0.06,-0.09,-0.95
26214,0.03,-0.09,-0.97
26233,0.05,-0.10,-0.98
26251,0.05,-0.09,-0.95
26270,0.04,-0.09,-0.96
26288,0.07,-0.09,-0.97
26307,0.04,-0.08,-0.96
26325,0.01,-0.07,-0.97
26344,0.06,-0.08,-1.02
26362,0.06,-0.07,-1.02
26381,0.09,-0.07,-1.04
26399,0.14,-0.07,-1.06
26418,0.16,-0.06,-1.09
26436,0.22,-0.06,-1.12
26455,0.27,-0.06,-1.12
26473,0.26,-0.04,-1.12
26492,0.29,-0.05,-1.17
26510,0.31,-0.04,-1.16
26529,0.31,-0.02,-1.14
26547,0.39,-0.02,-1.18
26566,0.39,-0.01,-1.21
26584,0.46,-0.01,-1.20
26603,0.53,-0.02,-1.21
26621,0.58,-0.00,-1.21
26640,0.52,0.02,-1.15
26658,0.50,0.03,-1.13
26677,0.51,0.03,-1.13
26695,0.51,0.03,-1.10
26714,0.51,0.05,-1.05
26732,0.44,0.07,-0.98
26751,0.37,0.08,-0.98
26769,0.39,0.08,-1.05
26788,0.44,0.07,-1.10
26806,0.39,0.09,-1.13
26825,0.37,0.11,-1.07
26843,0.34,0.12,-1.03
26862,0.25,0.14,-1.00
26880,0.20,0.18,-0.97
26899,0.13,0.18,-0.85
26917,0.12,0.19,-0.88
26936,0.13,0.19,-0.87
26954,0.10,0.18,-0.89
26973,0.13,0.17,-0.91
26991,0.11,0.17,-0.88
27010,-0.00,0.22,-0.89
27028,-0.04,0.24,-0.88
27047,-0.15,0.28,-0.93
27065,-0.27,0.29,-0.87
27084,-0.34,0.29,-0.83
27102,-0.37,0.26,-0.88
27121,-0.37,0.25,-0.90
27139,-0.38,0.23,-0.85
27158,-0.32,0.21,-0.89
27176,-0.37,0.21,-0.94
27195,-0.44,0.22,-0.89
27213,-0.50,0.23,-0.85
27232,-0.54,0.21,-0.81
27250,-0.51,0.19,-0.79
27269,-0.45,0.12,-0.80
27287,-0.54,0.16,-0.78
27306,-0.55,0.16,-0.70
27324,-0.55,0.14,-0.68
27343,-0.96,0.14,-0.69
27361,-0.88,0.11,-0.62
27380,-0.93,0.15,-0.71
27398,-0.96,0.12,-0.62
27417,-0.90,0.13,-0.69
27435,-0.97,0.09,-0.64
27454,-0.92,0.05,-0.68
27472,-0.88,0.03,-0.70
27491,-0.88,0.02,-0.71
27509,-0.83,0.01,-0.79
27528,-0.83,0.03,-0.82
27546,-0.86,0.01,-0.81
27565,-0.83,0.01,-0.84
27583,-0.82,0.01,-0.84
27602,-0.87,0.01,-0.79
27620,-0.86,0.00,-0.86
27639,-0.84,0.01,-0.84
27657,-0.74,-0.01,-0.87
27676,-0.63,-0.04,-0.93
27694,-0.64,-0.02,-0.91
27713,-0.64,-0.03,-0.92
27731,-0.56,-0.06,-0.94
27750,-0.48,-0.08,-0.94
27768,-0.44,-0.09,-0.94
27787,-0.42,-0.09,-0.95
27805,-0.45,-0.08,-0.90
27824,-0.48,-0.07,-0.89
27842,-0.45,-0.08,-0.85
27861,-0.47,-0.09,-0.82
27879,-0.51,-0.09,-0.84
27898,-0.54,-0.09,-0.86
27916,-0.51,-0.09,-0.83
27935,-0.45,-0.10,-0.88
27953,-0.45,-0.10,-0.93
27972,-0.45,-0.09,-0.87
27990,-0.45,-0.09,-0.90
28009,-0.48,-0.08,-0.94
28027,-0.47,-0.08,-0.92
28046,-0.46,-0.08,-0.93
28064,-0.44,-0.08,-0.94
28083,-0.39,-0.09,-0.95
28101,-0.37,-0.10,-0.98
28120,-0.34,-0.11,-0.96
28138,-0.32,-0.11,-0.90
28157,-0.37,-0.12,-0.92
28175,-0.37,-0.12,-0.91
28194,-0.39,-0.12,-0.85
28212,-0.44,-0.11,-0.85
28231,-0.43,-0.11,-0.88
28249,-0.40,-0.11,-0.87
28268,-0.38,-0.12,-0.87
28286,-0.38,-0.12,-0.90
28305,-0.36,-0.13,-0.91
28323,-0.35,-0.12,-0.88
28342,-0.35,-0.13,-0.90
28360,-0.38,-0.12,-0.90
28379,-0.36,-0.13,-0.90
28397,-0.37,-0.12,-0.91
28416,-0.37,-0.13,-0.92
28434,-0.34,-0.14,-0.92
28453,-0.39,-0.13,-0.91
28471,-0.39,-0.13,-0.90
28490,-0.44,-0.12,-0.91
28508,-0.44,-0.11,-0.91
28527,-0.45,-0.10,-0.87
28545,-0.39,-0.11,-0.91
28564,-0.36,-0.12,-0.92
28582,-0.40,-0.12,-0.90
28601,-0.40,-0.11,-0.89
28619,-0.43,-0.11,-0.90
28638,-0.45,-0.11,-0.88
28656,-0.45,-0.11,-0.88
28675,-0.42,-0.13,-0.89
28693,-0.40,-0.13,-0.87
28712,-0.44,-0.13,-0.86
28730,-0.46,-0.12,-0.84
28749,-0.46,-0.12,-0.84
28767,-0.47,-0.13,-0.85
28786,-0.45,-0.13,-0.85
28804,-0.44,-0.13,-0.84
28823,-0.46,-0.12,-0.86
28841,-0.49,-0.12,-0.84
28860,-0.52,-0.12,-0.82
28878,-0.55,-0.11,-0.82
28897,-0.60,-0.11,-0.81
28915,-0.63,-0.10,-0.80
28934,-0.73,-0.16,-0.79
28952,-0.90,-0.06,-0.78
28971,-1.03,-0.00,-0.76
28989,-1.10,0.04,-0.79
29008,-1.15,0.07,-0.78
29026,-1.05,0.08,-0.87
29045,-0.92,0.08,-0.86
29063,-0.90,0.09,-0.87
29082,-0.86,0.09,-0.92
29100,-0.86,0.10,-0.86
29119,-0.80,0.08,-0.85
29137,-0.76,0.07,-0.81
29156,-0.78,0.08,-0.73
29174,-0.86,0.11,-0.69
29193,-0.93,0.14,-0.71
29211,-0.95,0.17,-0.66
29230,-0.95,0.19,-0.64
29248,-0.96,0.16,-0.68
29267,-0.84,0.22,-0.75
29285,-0.77,0.24,-0.78
29304,-0.66,0.25,-0.77
29322,-0.69,0.28,-0.82
29341,-0.62,0.28,-0.81
29359,-0.59,0.29,-0.78
29378,-0.60,0.33,-0.73
29396,-0.60,0.37,-0.70
29415,-0.56,0.40,-0.77
29433,-0.53,0.38,-0.84
29452,-0.45,0.46,-0.79
29470,-0.46,0.44,-0.73
29489,-0.15,0.41,-0.82
29507,-0.07,0.38,-0.67
29526,-0.13,0.39,-0.75
29544,-0.16,0.39,-0.78
29563,-0.11,0.43,-0.80
29581,-0.09,0.50,-0.80
29600,-0.01,0.57,-0.92
29618,0.10,0.51,-1.18
29637,0.18,0.59,-1.25
29655,0.37,0.57,-1.18
29674,0.51,0.48,-1.02
29692,0.77,0.36,-1.04
29711,0.73,0.28,-1.04
29729,0.59,0.29,-0.95
29748,0.70,0.33,-0.93
29766,0.84,0.31,-0.98
29785,0.98,0.25,-1.12
29803,1.12,0.22,-1.26
29822,1.23,0.13,-1.27
29840,1.19,0.08,-1.25
29859,1.15,0.02,-1.15
29877,1.08,-0.03,-1.07
29896,0.97,-0.04,-0.98
29914,0.76,-0.03,-0.94
29933,0.71,-0.06,-0.91
29951,0.64,-0.01,-0.92
29970,0.54,0.01,-1.01
29988,0.52,0.02,-1.02
