AX,AY,AZ
0.04,0.09,-1.05
0.07,0.09,-1.05
0.10,0.08,-0.97
0.13,0.08,-0.89
0.14,0.08,-0.90
0.14,0.09,-0.96
0.15,0.10,-1.01
0.18,0.10,-1.02
0.18,0.10,-1.02
0.16,0.10,-1.02
0.15,0.10,-1.00
0.18,0.10,-0.96
0.21,0.09,-0.93
0.21,0.09,-0.97
0.21,0.09,-1.01
0.20,0.09,-1.02
0.23,0.08,-1.00
0.29,0.06,-0.96
0.28,0.05,-0.95
0.20,0.05,-0.93
0.14,0.08,-0.90
0.19,0.09,-0.88
0.27,0.11,-0.89
0.33,0.15,-0.93
0.43,0.20,-0.96
0.62,0.24,-0.99
0.84,0.32,-1.06
1.07,0.40,-1.16
1.32,0.52,-1.17
1.60,0.68,-1.14
1.91,0.88,-1.21
2.28,1.08,-1.36
2.65,1.26,-1.54
2.87,1.37,-1.69
2.85,1.49,-1.69
2.61,1.63,-1.49
2.22,1.74,-1.07
1.78,1.82,-0.68
1.43,1.84,-0.56
1.20,1.92,-0.60
0.98,2.07,-0.50
0.67,2.09,-0.29
0.12,2.12,-0.12
-0.50,2.05,-0.07
-1.07,2.04,-0.05
-1.48,1.85,0.02
-1.69,1.74,0.03
-1.72,1.62,-0.04
-1.70,1.47,-0.24
-1.71,1.37,-0.57
-1.71,1.21,-0.86
-1.80,0.95,-0.90
-1.96,0.65,-0.71
-2.15,0.55,-0.52
-2.21,0.36,-0.32
-2.14,0.36,-0.58
-1.90,0.25,-0.75
-1.74,0.32,-0.86
-1.63,0.31,-0.84
-1.55,0.27,-0.85
-1.51,0.26,-0.92
-1.41,0.18,-0.97
-1.33,0.14,-0.82
-1.22,0.11,-0.72
-1.10,0.07,-0.73
-0.98,0.03,-0.79
-0.81,0.03,-0.83
-0.62,0.02,-0.85
-0.48,0.01,-0.87
-0.43,0.01,-0.91
-0.49,0.01,-0.98
-0.57,0.02,-0.99
-0.56,0.01,-0.93
-0.45,-0.02,-0.83
-0.38,-0.04,-0.80
-0.40,-0.05,-0.81
-0.48,-0.05,-0.82
-0.54,-0.05,-0.83
-0.45,-0.04,-0.86
-0.31,-0.05,-0.91
-0.29,-0.05,-0.92
-0.36,-0.04,-0.92
-0.42,-0.04,-0.93
-0.40,-0.05,-0.95
-0.37,-0.06,-0.94
-0.37,-0.08,-0.89
-0.41,-0.05,-0.87
-0.37,-0.04,-0.90
-0.29,-0.05,-0.93
-0.26,-0.06,-0.91
-0.33,-0.05,-0.90
-0.41,-0.05,-0.90
-0.47,-0.05,-0.91
-0.47,-0.07,-0.85
-0.45,-0.09,-0.76
-0.43,-0.08,-0.78
-0.38,-0.07,-0.91
-0.33,-0.07,-0.99
-0.32,-0.06,-0.98
-0.33,-0.05,-0.94
-0.34,-0.06,-0.93
-0.37,-0.06,-0.94
-0.41,-0.06,-0.90
-0.39,-0.07,-0.82
-0.36,-0.07,-0.81
-0.35,-0.08,-0.86
-0.39,-0.07,-0.88
-0.49,-0.06,-0.89
-0.54,-0.05,-0.89
-0.46,-0.04,-0.87
-0.33,-0.06,-0.89
-0.28,-0.06,-0.97
-0.31,-0.05,-1.02
-0.34,-0.05,-1.00
-0.34,-0.05,-0.95
-0.33,-0.06,-0.91
-0.35,-0.06,-0.89
-0.33,-0.05,-0.89
-0.26,-0.05,-0.93
-0.22,-0.06,-0.95
-0.24,-0.07,-0.94
-0.30,-0.07,-0.93
-0.34,-0.07,-0.91
-0.33,-0.08,-0.87
-0.37,-0.08,-0.87
-0.43,-0.07,-0.87
-0.44,-0.07,-0.86
-0.42,-0.07,-0.86
-0.40,-0.06,-0.91
-0.40,-0.04,-0.96
-0.41,-0.04,-0.96
-0.43,-0.04,-0.92
-0.48,-0.03,-0.92
-0.53,-0.01,-0.97
-0.59,0.01,-1.00
-0.74,0.04,-0.97
-0.91,0.06,-0.94
-1.01,0.07,-0.92
-1.09,0.08,-0.93
-1.19,0.10,-0.95
-1.32,0.14,-0.94
-1.40,0.18,-0.92
-1.42,0.22,-0.90
-1.42,0.25,-0.90
-1.42,0.28,-0.90
-1.44,0.30,-0.87
-1.47,0.34,-0.80
-1.50,0.38,-0.73
-1.53,0.44,-0.68
-1.54,0.52,-0.68
-1.61,0.61,-0.74
-1.73,0.74,-0.79
-1.75,0.85,-0.70
-1.63,0.95,-0.51
-1.40,1.03,-0.33
-1.18,1.13,-0.25
-0.98,1.21,-0.27
-0.71,1.28,-0.36
-0.40,1.27,-0.37
-0.16,1.25,-0.22
-0.13,1.24,-0.08
-0.19,1.39,-0.12
0.03,1.57,-0.28
0.70,1.66,-0.51
1.50,1.62,-0.69
2.26,1.76,-0.96
2.83,1.04,-1.14
2.80,1.14,-1.51
2.62,0.86,-1.68
2.33,0.80,-1.66
2.12,0.69,-1.41
2.00,0.57,-1.18
1.87,0.48,-1.07
1.70,0.45,-1.07
1.58,0.39,-1.09
1.48,0.27,-1.09
1.30,0.26,-1.23
1.07,0.22,-1.07
0.83,0.16,-0.87
0.66,0.14,-0.82
0.56,0.11,-0.92
0.46,0.07,-1.05
0.32,0.05,-1.06
0.17,0.05,-0.99
0.03,0.03,-0.93
-0.07,0.00,-0.93
-0.11,0.01,-0.98
-0.13,0.06,-1.04
-0.10,0.01,-0.99
-0.06,-0.00,-0.98
0.03,-0.01,-0.96
0.11,-0.01,-0.99
0.12,-0.01,-1.00
0.11,0.00,-1.00
0.15,0.01,-0.98
0.26,0.00,-0.99
0.36,-0.04,-0.98
0.36,-0.05,-0.95
0.26,-0.03,-0.92
0.20,-0.03,-0.91
0.19,-0.03,-0.92
0.22,-0.02,-0.94
0.24,-0.01,-0.96
0.25,-0.01,-0.98
0.24,-0.00,-0.99
0.23,0.00,-0.99
0.25,0.00,-0.95
0.29,-0.01,-0.92
0.29,0.00,-0.94
0.27,0.01,-0.95
0.25,0.01,-0.95
0.23,0.03,-0.98
0.21,0.03,-1.01
0.20,0.04,-1.02
0.25,0.03,-0.99
0.32,-0.00,-0.93
0.32,-0.02,-0.94
0.25,-0.01,-1.02
0.18,-0.01,-1.06
0.16,-0.01,-1.00
0.15,-0.02,-0.92
0.12,-0.01,-0.91
0.10,-0.01,-0.94
0.10,-0.01,-0.98
0.13,-0.01,-0.98
0.18,-0.02,-0.91
0.19,-0.02,-0.88
0.17,-0.02,-0.90
0.15,-0.02,-0.95
0.12,-0.02,-0.95
0.10,-0.00,-0.93
0.10,0.00,-0.92
0.11,0.00,-0.89
0.13,0.01,-0.91
0.18,-0.00,-0.94
0.23,-0.01,-0.94
0.26,-0.01,-0.92
0.23,-0.01,-0.90
0.19,0.00,-0.91
0.20,0.01,-0.94
0.23,0.02,-0.95
0.26,0.03,-0.95
0.28,0.05,-1.00
0.33,0.07,-1.06
0.38,0.09,-1.06
0.46,0.11,-1.01
0.58,0.13,-0.97
0.68,0.15,-0.99
0.73,0.18,-1.07
0.78,0.20,-1.13
0.83,0.23,-1.16
0.90,0.25,-1.16
1.00,0.29,-1.14
1.11,0.30,-1.08
1.21,0.33,-1.04
1.29,0.35,-1.03
1.30,0.40,-1.06
1.28,0.43,-1.04
1.27,0.46,-1.00
1.26,0.48,-0.95
1.25,0.51,-0.89
1.20,0.54,-0.82
1.11,0.57,-0.76
1.04,0.62,-0.73
1.04,0.69,-0.75
1.09,0.76,-0.76
1.10,0.81,-0.77
1.00,0.91,-0.88
0.84,1.00,-0.95
0.69,1.06,-0.93
0.60,1.12,-0.86
0.49,1.12,-0.79
0.23,1.13,-0.79
-0.04,1.16,-0.79
-0.16,1.13,-0.71
-0.19,1.07,-0.57
-0.27,1.04,-0.34
-0.50,0.98,-0.21
-0.81,0.98,-0.33
-1.13,0.99,-0.55
-1.40,0.95,-0.77
-1.55,0.85,-0.88
-1.53,0.63,-0.90
-1.58,0.78,-0.99
-1.65,0.65,-0.92
-1.74,0.54,-1.04
-1.82,0.35,-0.99
-1.98,0.40,-0.97
-1.92,0.32,-0.86
-1.71,0.24,-0.76
-1.49,0.14,-0.78
-1.39,0.09,-0.76
-1.31,0.07,-0.78
-1.18,0.01,-0.72
-1.10,-0.03,-0.66
-1.04,-0.05,-0.60
-0.96,-0.08,-0.57
-0.84,-0.09,-0.59
-0.70,-0.11,-0.67
-0.59,-0.12,-0.77
-0.49,-0.10,-0.84
-0.39,-0.10,-0.86
-0.30,-0.11,-0.86
-0.25,-0.10,-0.89
-0.22,-0.09,-0.90
-0.21,-0.09,-0.89
-0.27,-0.09,-0.88
-0.35,-0.08,-0.86
-0.43,-0.09,-0.80
-0.49,-0.09,-0.81
-0.48,-0.08,-0.89
-0.43,-0.07,-0.97
-0.37,-0.08,-1.00
-0.41,-0.07,-0.99
-0.49,-0.06,-0.96
-0.53,-0.06,-0.91
-0.55,-0.07,-0.91
-0.53,-0.06,-0.95
-0.45,-0.05,-0.96
-0.36,-0.06,-0.95
-0.35,-0.07,-0.94
-0.38,-0.06,-0.94
-0.41,-0.08,-0.91
-0.40,-0.09,-0.89
-0.39,-0.10,-0.89
-0.38,-0.10,-0.85
-0.39,-0.12,-0.77
-0.43,-0.11,-0.75
-0.47,-0.10,-0.80
-0.44,-0.10,-0.83
-0.36,-0.11,-0.82
-0.32,-0.13,-0.81
-0.36,-0.11,-0.85
-0.41,-0.09,-0.89
-0.41,-0.08,-0.91
-0.38,-0.09,-0.89
-0.40,-0.10,-0.86
-0.44,-0.09,-0.87
-0.45,-0.09,-0.86
-0.43,-0.09,-0.86
-0.41,-0.09,-0.88
-0.40,-0.08,-0.92
-0.38,-0.07,-0.94
-0.35,-0.06,-0.96
-0.35,-0.07,-0.93
-0.38,-0.07,-0.88
-0.42,-0.06,-0.86
-0.44,-0.06,-0.87
-0.44,-0.06,-0.91
-0.41,-0.06,-0.97
-0.39,-0.07,-0.99
-0.39,-0.07,-0.96
-0.40,-0.05,-0.97
-0.38,-0.05,-0.99
-0.35,-0.06,-0.97
-0.38,-0.07,-0.90
-0.42,-0.07,-0.86
-0.43,-0.08,-0.85
-0.43,-0.08,-0.88
-0.44,-0.08,-0.89
-0.48,-0.08,-0.89
-0.48,-0.08,-0.87
-0.45,-0.08,-0.84
-0.45,-0.09,-0.85
-0.50,-0.08,-0.87
-0.53,-0.08,-0.88
-0.54,-0.07,-0.89
-0.54,-0.06,-0.88
-0.51,-0.06,-0.88
-0.49,-0.06,-0.88
-0.49,-0.06,-0.88
-0.52,-0.05,-0.89
-0.57,-0.03,-0.94
-0.60,-0.04,-0.97
-0.61,-0.03,-0.98
-0.60,-0.04,-0.92
-0.64,-0.04,-0.90
-0.69,-0.03,-0.92
-0.74,-0.03,-0.92
-0.81,-0.02,-0.86
-0.89,-0.01,-0.81
-0.99,0.02,-0.80
-1.09,0.04,-0.82
-1.18,0.07,-0.86
-1.25,0.09,-0.84
-1.29,0.10,-0.76
-1.37,0.12,-0.69
-1.51,0.16,-0.64
-1.69,0.23,-0.63
-1.86,0.31,-0.61
-1.97,0.43,-0.57
-2.02,0.56,-0.44
-2.09,0.67,-0.30
-2.14,0.83,-0.19
-2.11,0.96,-0.12
-1.95,1.12,-0.18
-1.74,1.30,-0.22
-1.56,1.49,-0.08
-1.49,1.70,0.12
-1.09,1.91,0.13
-0.32,1.96,0.03
0.41,1.91,-0.23
0.85,1.73,-0.39
0.97,1.64,-0.45
0.91,1.72,-0.52
0.93,1.83,-0.74
1.20,1.87,-1.07
1.50,2.21,-1.32
1.84,1.82,-1.58
2.16,1.81,-2.04
2.57,1.50,-2.35
2.67,1.22,-2.51
2.29,0.97,-2.27
1.53,0.87,-1.71
0.91,0.81,-1.37
0.65,0.72,-1.29
0.65,0.58,-1.31
0.59,0.51,-1.27
0.48,0.43,-1.10
0.34,0.37,-0.90
0.17,0.33,-0.69
0.09,0.31,-0.69
0.08,0.28,-0.82
0.03,0.25,-1.02
-0.04,0.24,-1.14
-0.05,0.18,-1.08
-0.07,0.15,-1.06
-0.08,0.14,-1.05
-0.09,0.14,-1.07
-0.16,0.15,-1.06
-0.24,0.18,-1.08
-0.25,0.20,-1.07
-0.17,0.15,-1.01
-0.06,0.12,-1.03
0.00,0.08,-1.01
-0.03,0.08,-1.00
-0.09,0.07,-0.95
-0.12,0.05,-0.90
-0.12,0.05,-0.85
-0.12,0.03,-0.80
-0.15,0.04,-0.81
-0.14,0.04,-0.86
-0.11,0.04,-0.90
-0.07,0.05,-0.90
-0.01,0.05,-0.90
0.02,0.06,-0.96
-0.04,0.06,-0.98
-0.14,0.08,-1.01
-0.16,0.08,-1.00
-0.12,0.07,-1.00
-0.06,0.06,-0.99
-0.04,0.06,-0.98
-0.10,0.07,-0.96
-0.16,0.08,-0.94
-0.19,0.10,-0.95
-0.16,0.10,-0.99
-0.12,0.09,-1.01
-0.12,0.09,-1.00
-0.15,0.09,-0.98
-0.14,0.09,-0.99
-0.12,0.08,-0.95
-0.12,0.08,-0.91
-0.09,0.10,-0.91
-0.03,0.10,-0.92
-0.06,0.11,-0.93
-0.12,0.12,-0.94
-0.15,0.12,-0.95
-0.09,0.11,-0.94
-0.03,0.11,-0.94
-0.02,0.10,-0.95
-0.05,0.11,-0.97
-0.08,0.12,-0.97
-0.06,0.13,-0.96
0.01,0.12,-0.90
0.04,0.14,-0.87
0.06,0.17,-0.95
0.10,0.20,-1.08
0.14,0.25,-1.17
0.21,0.31,-1.20
0.32,0.39,-1.24
0.49,0.46,-1.31
0.68,0.53,-1.41
0.81,0.57,-1.48
0.84,0.62,-1.50
0.78,0.68,-1.51
0.77,0.75,-1.53
0.85,0.79,-1.56
0.96,0.82,-1.54
1.09,0.88,-1.49
1.20,0.93,-1.47
1.27,0.98,-1.46
1.26,1.01,-1.35
1.20,1.06,-1.18
1.13,1.12,-1.04
1.14,1.15,-0.97
1.22,1.17,-0.93
1.20,1.19,-0.83
1.03,1.31,-0.65
0.83,1.40,-0.43
0.60,1.44,-0.19
0.26,1.43,-0.14
-0.18,1.53,-0.32
-0.50,1.46,-0.40
-0.74,1.40,-0.40
-0.99,1.36,-0.36
-1.22,1.33,-0.31
-1.40,1.21,-0.22
-1.55,1.07,-0.14
-1.69,1.00,-0.32
-1.73,0.87,-0.68
-1.76,0.91,-0.97
-1.80,0.57,-0.99
-1.94,0.50,-0.79
-2.07,0.57,-0.92
-2.02,0.41,-0.79
-1.96,0.41,-0.80
-1.87,0.33,-0.80
-1.77,0.26,-0.86
-1.65,0.23,-0.99
-1.51,0.13,-0.95
-1.33,0.10,-0.85
-1.09,0.03,-0.72
-0.92,-0.01,-0.68
-0.80,-0.02,-0.75
-0.68,-0.04,-0.82
-0.60,-0.06,-0.85
-0.56,-0.07,-0.79
-0.54,-0.09,-0.71
-0.51,-0.11,-0.67
-0.50,-0.14,-0.67
-0.46,-0.13,-0.72
-0.34,-0.14,-0.76
-0.24,-0.15,-0.81
-0.24,-0.14,-0.84
-0.31,-0.12,-0.85
-0.37,-0.11,-0.87
-0.40,-0.11,-0.89
-0.39,-0.11,-0.89
-0.37,-0.11,-0.89
-0.39,-0.10,-0.87
-0.39,-0.10,-0.85
-0.39,-0.09,-0.89
-0.40,-0.08,-0.93
-0.41,-0.08,-0.95
-0.43,-0.07,-0.96
-0.40,-0.08,-0.94
-0.37,-0.09,-0.94
-0.36,-0.08,-0.96
-0.36,-0.08,-0.97
-0.36,-0.09,-0.94
-0.38,-0.09,-0.90
-0.38,-0.09,-0.88
-0.38,-0.10,-0.92
-0.38,-0.10,-0.92
-0.37,-0.11,-0.88
-0.39,-0.12,-0.84
-0.39,-0.11,-0.86
-0.36,-0.12,-0.89
-0.35,-0.12,-0.88
-0.39,-0.12,-0.86
-0.44,-0.11,-0.84
-0.43,-0.11,-0.84
-0.38,-0.11,-0.86
-0.36,-0.12,-0.88
-0.36,-0.11,-0.88
-0.36,-0.11,-0.91
-0.36,-0.11,-0.90
-0.40,-0.11,-0.87
-0.44,-0.10,-0.84
-0.45,-0.10,-0.84
-0.46,-0.10,-0.87
-0.46,-0.10,-0.87
-0.43,-0.08,-0.87
-0.36,-0.09,-0.90
-0.33,-0.09,-0.93
-0.35,-0.09,-0.92
-0.41,-0.09,-0.87
-0.47,-0.08,-0.85
-0.47,-0.08,-0.86
-0.46,-0.09,-0.86
-0.44,-0.08,-0.85
-0.44,-0.08,-0.87
-0.45,-0.07,-0.90
-0.44,-0.06,-0.94
-0.40,-0.06,-0.97
-0.37,-0.07,-0.95
-0.39,-0.07,-0.92
-0.42,-0.07,-0.91
-0.41,-0.06,-0.92
-0.36,-0.07,-0.92
-0.36,-0.06,-0.93
-0.37,-0.06,-0.96
-0.37,-0.07,-0.97
-0.39,-0.07,-0.93
-0.40,-0.07,-0.88
-0.40,-0.08,-0.88
-0.38,-0.08,-0.93
-0.39,-0.08,-0.96
-0.42,-0.07,-0.92
-0.45,-0.06,-0.87
-0.48,-0.05,-0.88
-0.56,-0.03,-0.92
-0.66,-0.01,-0.96
-0.75,-0.00,-0.97
-0.83,0.01,-0.96
-0.91,0.02,-0.96
-1.00,0.02,-0.93
-1.14,0.05,-0.92
-1.31,0.09,-0.90
-1.46,0.12,-0.84
-1.60,0.16,-0.76
-1.75,0.20,-0.73
-1.89,0.25,-0.73
-1.99,0.33,-0.71
-2.04,0.42,-0.70
-2.02,0.48,-0.66
-1.95,0.56,-0.57
-1.83,0.66,-0.36
-1.70,0.71,-0.11
-1.69,0.81,0.08
-1.81,0.98,0.10
-1.82,1.25,-0.02
-1.45,1.45,-0.01
-0.73,1.47,0.06
-0.05,1.40,-0.12
0.40,1.34,-0.48
0.61,1.29,-0.80
0.83,1.29,-0.84
1.12,1.26,-0.92
1.32,1.12,-1.15
1.29,1.03,-1.41
1.09,1.10,-1.47
0.97,0.82,-1.27
0.97,0.99,-1.44
1.17,0.90,-1.64
1.20,0.81,-1.92
1.07,0.69,-2.00
0.87,0.62,-1.81
0.74,0.52,-1.42
0.60,0.45,-1.14
0.43,0.40,-1.06
0.27,0.39,-1.16
0.18,0.37,-1.30
0.16,0.34,-1.39
0.16,0.31,-1.38
0.13,0.29,-1.26
0.09,0.24,-1.09
0.04,0.20,-1.04
-0.01,0.17,-1.02
-0.05,0.15,-1.00
-0.07,0.15,-1.02
-0.05,0.13,-1.03
-0.04,0.11,-1.05
-0.10,0.09,-1.10
-0.17,0.08,-1.12
-0.19,0.05,-1.08
-0.19,0.04,-1.00
-0.16,0.02,-0.93
-0.14,0.01,-0.92
-0.12,0.02,-0.98
-0.11,0.02,-1.06
-0.14,0.02,-1.06
-0.19,0.02,-0.99
-0.22,0.02,-0.93
-0.21,0.01,-0.92
-0.18,0.01,-0.93
-0.16,0.00,-0.93
-0.17,-0.00,-0.92
-0.19,0.00,-0.92
-0.17,0.01,-0.93
-0.11,0.00,-0.95
-0.08,-0.01,-0.96
-0.10,-0.00,-0.98
-0.13,0.00,-0.98
-0.14,-0.00,-0.97
-0.15,0.01,-0.97
-0.14,0.01,-0.97
-0.14,0.00,-0.96
-0.14,0.01,-0.96
-0.12,0.01,-0.96
-0.12,0.01,-0.95
-0.15,0.02,-0.94
-0.17,0.02,-0.96
-0.16,0.02,-0.97
-0.14,0.01,-0.98
-0.13,0.02,-1.00
-0.14,0.02,-1.01
-0.16,0.03,-0.98
-0.19,0.03,-0.92
-0.19,0.03,-0.89
-0.17,0.03,-0.93
-0.14,0.03,-0.96
-0.16,0.03,-0.91
-0.20,0.03,-0.84
-0.21,0.04,-0.89
-0.15,0.04,-1.01
-0.11,0.03,-1.10
-0.11,0.05,-1.11
-0.10,0.04,-1.06
-0.09,0.04,-1.01
-0.10,0.03,-0.98
-0.14,0.04,-0.99
-0.16,0.04,-0.97
-0.14,0.04,-0.94
-0.10,0.04,-0.91
-0.09,0.05,-0.94
-0.07,0.06,-1.02
-0.05,0.06,-1.05
-0.04,0.07,-1.02
-0.03,0.07,-0.96
-0.02,0.08,-0.96
0.00,0.11,-1.05
0.07,0.14,-1.11
0.14,0.18,-1.13
0.21,0.22,-1.14
0.30,0.27,-1.18
0.39,0.29,-1.22
0.41,0.34,-1.31
0.44,0.39,-1.39
0.54,0.42,-1.41
0.70,0.45,-1.39
0.83,0.47,-1.37
0.91,0.52,-1.39
0.98,0.57,-1.42
1.06,0.64,-1.45
1.20,0.68,-1.49
1.30,0.77,-1.52
1.32,0.86,-1.43
1.26,0.92,-1.06
1.02,0.99,-0.75
0.73,1.09,-0.77
0.61,1.14,-1.04
0.59,1.14,-1.20
0.42,1.16,-1.22
0.14,1.18,-1.16
-0.07,1.17,-1.10
-0.15,1.12,-0.95
-0.14,1.03,-0.51
-0.28,0.95,-0.00
-0.55,0.84,0.14
-0.76,0.85,-0.35
-0.75,0.73,-0.95
-0.73,0.54,-1.22
-0.93,0.74,-1.28
-1.11,0.64,-0.72
-1.30,0.54,-0.41
-1.44,0.46,-0.44
-1.45,0.40,-0.67
-1.48,0.33,-0.80
-1.56,0.28,-0.93
-1.66,0.23,-1.01
-1.73,0.23,-1.07
-1.70,0.17,-1.03
-1.51,0.12,-1.00
-1.29,0.05,-0.97
-1.19,0.01,-0.96
-1.14,-0.02,-0.93
-1.06,-0.05,-0.87
-0.91,-0.09,-0.82
-0.76,-0.12,-0.82
-0.62,-0.14,-0.82
-0.52,-0.17,-0.79
-0.47,-0.20,-0.73
-0.46,-0.22,-0.69
-0.45,-0.22,-0.71
-0.34,-0.21,-0.79
-0.17,-0.23,-0.86
-0.03,-0.24,-0.91
0.01,-0.24,-0.89
-0.02,-0.24,-0.86
-0.07,-0.23,-0.87
-0.11,-0.21,-0.91
-0.15,-0.20,-0.94
-0.22,-0.18,-0.92
-0.29,-0.18,-0.87
-0.34,-0.16,-0.88
-0.33,-0.15,-0.98
-0.25,-0.14,-1.08
-0.21,-0.15,-1.10
-0.23,-0.14,-1.07
-0.29,-0.14,-1.06
-0.32,-0.13,-1.07
-0.27,-0.13,-1.06
-0.22,-0.15,-1.03
-0.24,-0.15,-1.03
-0.28,-0.15,-1.02
-0.29,-0.16,-0.98
-0.30,-0.17,-0.89
-0.32,-0.19,-0.84
-0.34,-0.19,-0.86
-0.30,-0.19,-0.88
-0.20,-0.21,-0.88
-0.13,-0.21,-0.86
-0.13,-0.21,-0.85
-0.12,-0.21,-0.90
-0.12,-0.21,-0.94
-0.14,-0.20,-0.92
-0.18,-0.20,-0.87
-0.20,-0.20,-0.87
-0.21,-0.19,-0.90
-0.21,-0.19,-0.91
-0.22,-0.19,-0.89
-0.24,-0.19,-0.86
-0.27,-0.17,-0.87
-0.28,-0.17,-0.92
-0.27,-0.16,-0.95
-0.28,-0.15,-1.00
-0.27,-0.14,-1.03
-0.25,-0.15,-1.01
-0.28,-0.14,-0.99
-0.33,-0.12,-0.98
-0.36,-0.12,-0.98
-0.39,-0.11,-1.00
-0.41,-0.11,-1.01
-0.42,-0.11,-1.00
-0.42,-0.12,-0.99
-0.43,-0.11,-0.98
-0.47,-0.10,-1.01
-0.51,-0.10,-1.04
-0.55,-0.09,-1.04
-0.61,-0.09,-0.97
-0.70,-0.09,-0.93
-0.78,-0.06,-0.94
-0.83,-0.04,-0.98
-0.88,-0.02,-1.03
-0.93,0.00,-1.02
-0.98,0.03,-1.02
-1.03,0.06,-1.06
-1.08,0.07,-1.07
-1.09,0.11,-1.04
-1.09,0.13,-0.98
-1.14,0.17,-0.95
-1.19,0.21,-0.96
-1.16,0.23,-0.95
-1.14,0.25,-0.92
-1.25,0.31,-0.90
-1.42,0.37,-0.90
-1.54,0.49,-0.90
-1.48,0.57,-0.79
-1.28,0.62,-0.56
-1.04,0.66,-0.36
-0.78,0.68,-0.18
-0.57,0.68,-0.14
-0.51,0.68,-0.24
-0.54,0.74,-0.39
-0.41,0.82,-0.39
-0.05,0.87,-0.31
0.35,0.90,-0.33
0.71,0.89,-0.52
1.00,0.86,-0.83
1.19,0.83,-1.14
1.30,0.90,-1.30
1.51,0.62,-1.30
1.63,0.78,-1.48
1.79,0.69,-1.75
1.80,0.62,-1.96
1.63,0.53,-1.97
1.37,0.45,-1.78
1.13,0.36,-1.50
0.97,0.29,-1.25
0.88,0.21,-1.06
0.79,0.16,-0.97
0.64,0.15,-1.03
0.52,0.15,-1.19
0.44,0.12,-1.21
0.34,0.10,-1.11
0.25,0.06,-0.98
0.19,0.03,-0.92
0.11,0.00,-0.92
0.01,0.01,-0.96
-0.02,0.01,-1.01
0.04,-0.00,-1.10
0.12,-0.04,-1.13
0.14,-0.04,-1.09
0.10,-0.04,-1.04
0.05,-0.05,-1.06
0.01,-0.05,-1.08
-0.00,-0.05,-1.03
0.01,-0.05,-1.01
0.02,-0.05,-1.02
0.01,-0.04,-1.03
-0.01,-0.05,-1.00
-0.02,-0.06,-0.95
0.00,-0.07,-0.94
0.03,-0.07,-0.97
0.07,-0.08,-0.98
0.06,-0.08,-0.94
-0.01,-0.07,-0.89
-0.06,-0.06,-0.90
-0.04,-0.05,-0.96
0.03,-0.06,-1.00
0.07,-0.05,-1.01
0.06,-0.05,-0.99
0.05,-0.05,-0.98
0.04,-0.05,-0.98
0.06,-0.05,-1.01
0.08,-0.06,-0.99
0.06,-0.05,-0.98
0.05,-0.04,-1.00
0.02,-0.03,-1.04
0.02,-0.02,-1.05
0.05,-0.02,-1.04
0.04,-0.02,-1.03
0.03,-0.02,-1.02
0.04,-0.03,-1.01
0.05,-0.05,-0.95
0.02,-0.05,-0.90
-0.00,-0.05,-0.91
0.03,-0.06,-0.97
0.04,-0.06,-0.97
-0.01,-0.05,-0.94
-0.03,-0.05,-0.94
-0.02,-0.06,-0.94
-0.03,-0.06,-0.93
0.00,-0.06,-0.94
0.04,-0.07,-0.94
-0.00,-0.06,-0.94
-0.06,-0.05,-0.92
-0.07,-0.05,-0.93
-0.04,-0.04,-0.97
-0.01,-0.04,-0.98
-0.01,-0.02,-0.98
0.01,-0.04,-0.96
0.02,-0.02,-1.00
0.08,-0.01,-0.99
0.15,-0.02,-0.99
0.17,-0.01,-1.05
0.16,0.01,-1.09
0.16,0.02,-1.07
0.16,0.03,-1.03
0.18,0.03,-1.03
0.22,0.04,-1.06
0.26,0.05,-1.07
0.30,0.05,-1.07
0.32,0.06,-1.09
0.34,0.08,-1.14
0.38,0.10,-1.16
0.44,0.13,-1.19
0.54,0.16,-1.23
0.63,0.18,-1.27
0.70,0.19,-1.28
0.73,0.19,-1.27
0.75,0.21,-1.24
0.77,0.21,-1.18
0.79,0.23,-1.13
0.81,0.25,-1.09
0.84,0.26,-1.05
0.88,0.29,-1.07
0.90,0.34,-1.13
0.92,0.37,-1.06
0.90,0.41,-0.97
0.86,0.45,-0.96
0.79,0.49,-1.03
0.64,0.54,-1.11
0.46,0.57,-1.11
0.32,0.60,-1.06
0.26,0.60,-0.92
0.21,0.59,-0.82
0.16,0.59,-0.78
0.13,0.60,-0.83
0.11,0.59,-0.93
0.01,0.60,-1.02
-0.14,0.60,-0.99
-0.28,0.59,-0.92
-0.39,0.57,-0.87
-0.45,0.55,-0.93
-0.55,0.49,-0.99
-0.71,0.46,-0.95
-0.81,0.42,-0.90
-0.81,0.35,-0.83
-0.80,0.27,-0.81
-0.83,0.23,-0.77
-0.96,0.24,-0.84
-1.01,0.25,-0.94
-1.03,0.16,-0.82
-1.11,0.13,-0.84
-1.16,0.07,-0.84
-1.18,0.01,-0.87
-1.12,-0.04,-0.92
-1.03,-0.06,-0.88
-0.95,-0.08,-0.85
-0.92,-0.10,-0.86
-0.91,-0.11,-0.86
-0.88,-0.14,-0.83
-0.81,-0.17,-0.76
-0.74,-0.19,-0.75
-0.67,-0.21,-0.75
-0.60,-0.22,-0.73
-0.55,-0.23,-0.74
-0.52,-0.23,-0.77
-0.51,-0.22,-0.83
-0.45,-0.23,-0.85
-0.36,-0.24,-0.86
-0.29,-0.23,-0.87
-0.26,-0.23,-0.87
